,,,,BC1,BC2,BC3,BC4,,RT1,RT2,RT3,RT4,,BC1,BC2,BC3,BC4,,RT1,RT2,RT3,RT4,,avg BC,,,avg RT,,,BC/RT,,
269.1,25.8756,,Unknown,1429,2258,2441,5035,,484,2272,2896,3864,,,,,,,,,,,,,,,,,,,,"269.1(25.8756,Unknown)"
217.1,25.9455,,Unknown,11001,12277,17353,30273,,12803,12486,14714,19015,,,,,,,,,,,,,,,,,,,,"217.1(25.9455,Unknown)"
258.1,26.0011,,Unknown,4113,5312,6487,14703,,26067,28463,35355,33990,,,,,,,,,,,,,,,,,,,,"258.1(26.0011,Unknown)"
342.1,26.1103,,Unknown,8272,5963,5371,12612,,13626,12933,13353,14800,,,,,,,,,,,,,,,,,,,,"342.1(26.1103,Unknown)"
199.1,26.1333,,Unknown,9486,12501,26516,40933,,7843,8382,9829,12011,,,,,,,,,,,,,,,,,,,,"199.1(26.1333,Unknown)"
229,26.1516,,Unknown,599,317,882,4597,,1281,1710,1994,1463,,,,,,,,,,,,,,,,,,,,"229(26.1516,Unknown)"
188.1,26.1666,,Unknown,12215,12380,22651,42529,,8129,10329,15902,17779,,,,,,,,,,,,,,,,,,,,"188.1(26.1666,Unknown)"
157.1,26.2045,,Unknown,9994,10206,15096,23088,,12968,15550,17919,19982,,,,,,,,,,,,,,,,,,,,"157.1(26.2045,Unknown)"
274.1,26.2737,,Unknown,1777,1849,3949,8961,,6775,5730,7913,8988,,,,,,,,,,,,,,,,,,,,"274.1(26.2737,Unknown)"
241.1,26.3266,,Unknown,7357,8637,15377,20871,,7914,10705,16190,19539,,,,,,,,,,,,,,,,,,,,"241.1(26.3266,Unknown)"
159.1,26.4168,,Unknown,13454,14312,17534,36453,,14035,19469,21564,34030,,,,,,,,,,,,,,,,,,,,"159.1(26.4168,Unknown)"
217.1,26.4609,,Unknown,15513,19639,21048,27407,,21674,23696,25231,41537,,,,,,,,,,,,,,,,,,,,"217.1(26.4609,Unknown)"
261.1,26.5409,,Unknown,3688,3106,7163,15034,,7108,10967,12704,18818,,,,,,,,,,,,,,,,,,,,"261.1(26.5409,Unknown)"
188.1,26.6176,,Unknown,11679,30315,43373,70008,,18643,37770,67650,128030,,,,,,,,,,,,,,,,,,,,"188.1(26.6176,Unknown)"
355,26.6664,,Unknown,4867,3387,6155,14214,,8135,8491,9334,7499,,,,,,,,,,,,,,,,,,,,"355(26.6664,Unknown)"
260,26.6793,,Unknown,914,1172,2048,2361,,2271,903,1658,1462,,,,,,,,,,,,,,,,,,,,"260(26.6793,Unknown)"
328.1,26.7173,,Unknown,80401,127530,228651,158440,,43060,84876,71260,119580,,,,,,,,,,,,,,,,,,,,"328.1(26.7173,Unknown)"
217.1,26.7451,,Unknown,18443,20411,33407,46451,,17285,17477,20591,30877,,,,,,,,,,,,,,,,,,,,"217.1(26.7451,Unknown)"
274.1,26.7688,,Unknown,5930,3583,3846,9105,,9822,9417,13465,14326,,,,,,,,,,,,,,,,,,,,"274.1(26.7688,Unknown)"
329,26.836,,Unknown,792,1386,2873,42269,,7278,25800,13660,32509,,,,,,,,,,,,,,,,,,,,"329(26.836,Unknown)"
223.1,26.857,,Unknown,5687,5228,5452,6611,,8172,7148,8616,8180,,,,,,,,,,,,,,,,,,,,"223.1(26.857,Unknown)"
246.1,26.897,,Unknown,1048,1384,3720,4649,,2377,1720,3145,2190,,,,,,,,,,,,,,,,,,,,"246.1(26.897,Unknown)"
174.1,26.9492,,Unknown,109120,111182,159692,193077,,58827,78787,74116,61593,,,,,,,,,,,,,,,,,,,,"174.1(26.9492,Unknown)"
261.1,26.9865,,Unknown,679,1979,3806,9670,,5635,7758,10274,11116,,,,,,,,,,,,,,,,,,,,"261.1(26.9865,Unknown)"
200.1,27.1012,,Unknown,3210,1737,1143,2332,,3020,3790,3556,6053,,,,,,,,,,,,,,,,,,,,"200.1(27.1012,Unknown)"
174.1,27.1825,,Unknown,10065,11651,16139,22488,,22801,28495,34254,37403,,,,,,,,,,,,,,,,,,,,"174.1(27.1825,Unknown)"
244.1,27.2782,,Unknown,3692,3105,5527,11133,,11771,15174,18074,20202,,,,,,,,,,,,,,,,,,,,"244.1(27.2782,Unknown)"
451.1,27.3765,,Unknown,701,1467,2519,4608,,594,1783,4661,5340,,,,,,,,,,,,,,,,,,,,"451.1(27.3765,Unknown)"
257.1,27.3982,,Unknown,1451,1532,1494,5471,,3726,7281,8671,6463,,,,,,,,,,,,,,,,,,,,"257.1(27.3982,Unknown)"
178.1,27.4267,,Unknown,8684,10513,14247,24453,,10041,11786,11737,16000,,,,,,,,,,,,,,,,,,,,"178.1(27.4267,Unknown)"
275.2,27.4776,,Unknown,1482,3988,5839,9283,,2173,4020,5851,4415,,,,,,,,,,,,,,,,,,,,"275.2(27.4776,Unknown)"
234.1,27.5562,,Unknown,46321,55983,86777,147351,,92680,120092,146439,182020,,,,,,,,,,,,,,,,,,,,"234.1(27.5562,Unknown)"
172.1,27.5969,,Unknown,140298,163065,267126,452208,,179008,245120,331563,404762,,,,,,,,,,,,,,,,,,,,"172.1(27.5969,Unknown)"
320.1,27.7522,,Unknown,70190,15447,47403,144122,,44845,35292,52989,56112,,,,,,,,,,,,,,,,,,,,"320.1(27.7522,Unknown)"
290.2,27.8092,,Unknown,66566,41716,73608,140415,,17715,20008,25360,24720,,,,,,,,,,,,,,,,,,,,"290.2(27.8092,Unknown)"
232.1,27.9211,,Unknown,607620,711863,1166565,9837,,1801,2222,4171,4726,,,,,,,,,,,,,,,,,,,,"232.1(27.9211,Unknown)"
174.1,28.0025,,Unknown,6166,5892,8199,9957,,13087,17261,18959,20667,,,,,,,,,,,,,,,,,,,,"174.1(28.0025,Unknown)"
328.2,28.0222,,Unknown,877,387,1928,3747,,1197,1397,1968,1991,,,,,,,,,,,,,,,,,,,,"328.2(28.0222,Unknown)"
322.1,28.0446,,Unknown,473,2028,1424,3670,,724,1081,2124,1798,,,,,,,,,,,,,,,,,,,,"322.1(28.0446,Unknown)"
414.2,28.071,,Unknown,0,0,337,0,,0,765,1124,1655,,,,,,,,,,,,,,,,,,,,"414.2(28.071,Unknown)"
307.1,28.1368,,Unknown,790,1949,3664,14212,,9592,8614,9199,10255,,,,,,,,,,,,,,,,,,,,"307.1(28.1368,Unknown)"
191.1,28.1565,,Unknown,12103,11924,11539,19056,,25455,27838,27905,32913,,,,,,,,,,,,,,,,,,,,"191.1(28.1565,Unknown)"
231,28.2073,,Unknown,1385,1308,1349,12621,,5046,14045,15078,10533,,,,,,,,,,,,,,,,,,,,"231(28.2073,Unknown)"
200.1,28.3002,,Unknown,36924,37268,67996,113575,,17163,23035,28887,29823,,,,,,,,,,,,,,,,,,,,"200.1(28.3002,Unknown)"
273.1,28.3199,,Unknown,3968,3596,8793,17917,,3114,3525,4770,5079,,,,,,,,,,,,,,,,,,,,"273.1(28.3199,Unknown)"
217.1,28.4033,,Unknown,18247,19466,23280,31155,,51852,61574,53350,60283,,,,,,,,,,,,,,,,,,,,"217.1(28.4033,Unknown)"
173.1,28.4603,,Unknown,3801,3619,7664,11425,,4872,7681,8436,10356,,,,,,,,,,,,,,,,,,,,"173.1(28.4603,Unknown)"
172.1,28.5227,,Unknown,8088,10667,14360,17573,,6105,10059,11409,13480,,,,,,,,,,,,,,,,,,,,"172.1(28.5227,Unknown)"
166.1,28.5464,,Unknown,10524,11294,17580,19144,,6451,10445,7993,8777,,,,,,,,,,,,,,,,,,,,"166.1(28.5464,Unknown)"
163.1,28.5912,,Unknown,53511,69247,61023,124687,,159547,174318,172011,186837,,,,,,,,,,,,,,,,,,,,"163.1(28.5912,Unknown)"
260.1,28.6604,,Unknown,5550,3327,10157,22122,,30086,28530,39735,43995,,,,,,,,,,,,,,,,,,,,"260.1(28.6604,Unknown)"
189.1,28.8591,,Unknown,930654,1186641,1077022,2177508,,2745080,3164815,3096028,3326345,,,,,,,,,,,,,,,,,,,,"189.1(28.8591,Unknown)"
205.2,29.0531,,Unknown,6271,9566,9345,13852,,12392,19713,19928,18847,,,,,,,,,,,,,,,,,,,,"205.2(29.0531,Unknown)"
217.1,29.1921,,Unknown,24855,26473,27406,52688,,25084,33933,35167,39148,,,,,,,,,,,,,,,,,,,,"217.1(29.1921,Unknown)"
535,29.2565,,Unknown,637,163,175,1320,,0,181,512,1219,,,,,,,,,,,,,,,,,,,,"535(29.2565,Unknown)"
347.2,29.3746,,Unknown,5845,6458,11124,15353,,682,1327,3454,2931,,,,,,,,,,,,,,,,,,,,"347.2(29.3746,Unknown)"
174.1,29.4261,,Unknown,9507,8565,11588,13760,,13003,14451,15012,21869,,,,,,,,,,,,,,,,,,,,"174.1(29.4261,Unknown)"
187,29.4614,,Unknown,973,2273,2972,12447,,10980,16209,19524,15413,,,,,,,,,,,,,,,,,,,,"187(29.4614,Unknown)"
218.1,29.5278,,Unknown,94614,110327,177884,242343,,273798,293271,319450,253408,,,,,,,,,,,,,,,,,,,,"218.1(29.5278,Unknown)"
292.2,29.5957,,Unknown,15501,18131,29753,46108,,24256,30240,31683,34510,,,,,,,,,,,,,,,,,,,,"292.2(29.5957,Unknown)"
185.1,29.6241,,Unknown,50500,51535,50684,42171,,34252,34426,37163,32392,,,,,,,,,,,,,,,,,,,,"185.1(29.6241,Unknown)"
217.1,29.7584,,Unknown,10223250,10036200,9967915,7972739,,7299810,7118516,7979152,6629400,,,,,,,,,,,,,,,,,,,,"217.1(29.7584,Unknown)"
262.1,29.7632,,Unknown,239935,192724,182445,177660,,160368,157685,176565,146378,,,,,,,,,,,,,,,,,,,,"262.1(29.7632,Unknown)"
205.1,29.7822,,Unknown,1864264,1581312,1675071,1167448,,1014520,904856,1091558,826471,,,,,,,,,,,,,,,,,,,,"205.1(29.7822,Unknown)"
332.1,29.8127,,Unknown,1975,8212,53865,338407,,310505,299249,340949,286785,,,,,,,,,,,,,,,,,,,,"332.1(29.8127,Unknown)"
292.2,29.8378,,Unknown,17519,19189,18654,33855,,14360,15507,17566,18037,,,,,,,,,,,,,,,,,,,,"292.2(29.8378,Unknown)"
271.2,29.8812,,Unknown,106585,100526,100946,78635,,72451,69098,77774,66053,,,,,,,,,,,,,,,,,,,,"271.2(29.8812,Unknown)"
257.1,29.9558,,Unknown,23475,29123,52442,81492,,26928,38050,55793,77370,,,,,,,,,,,,,,,,,,,,"257.1(29.9558,Unknown)"
261.1,30.0161,,Unknown,31018,24950,28782,22605,,15736,20197,22028,19693,,,,,,,,,,,,,,,,,,,,"261.1(30.0161,Unknown)"
429.9,30.0446,,Unknown,1414,0,0,422,,818,1130,151,1127,,,,,,,,,,,,,,,,,,,,"429.9(30.0446,Unknown)"
158.1,30.0853,,Unknown,8166,8237,11732,15767,,11081,17037,19882,20543,,,,,,,,,,,,,,,,,,,,"158.1(30.0853,Unknown)"
218.2,30.1172,,Unknown,28864,27432,38697,58805,,28957,36914,42384,45543,,,,,,,,,,,,,,,,,,,,"218.2(30.1172,Unknown)"
174.1,30.2311,,Unknown,8540,8484,15055,28701,,17199,22598,27725,28999,,,,,,,,,,,,,,,,,,,,"174.1(30.2311,Unknown)"
246.1,30.3492,,Unknown,59308,55350,54886,83008,,26112,32717,28467,31884,,,,,,,,,,,,,,,,,,,,"246.1(30.3492,Unknown)"
205.1,30.4231,,Unknown,758134,694791,667254,466232,,344891,321949,345129,252748,,,,,,,,,,,,,,,,,,,,"205.1(30.4231,Unknown)"
437.3,30.4645,,Unknown,910,4124,8573,362,,361,837,156,2010,,,,,,,,,,,,,,,,,,,,"437.3(30.4645,Unknown)"
317.1,30.5241,,Unknown,5385,2791,5070,6615,,5281,5977,6486,9222,,,,,,,,,,,,,,,,,,,,"317.1(30.5241,Unknown)"
359.1,30.554,,Unknown,82698,88992,223699,140864,,86283,105796,168998,176824,,,,,,,,,,,,,,,,,,,,"359.1(30.554,Unknown)"
159.1,30.6944,,Unknown,8233,6460,11531,12645,,7263,8181,13664,12331,,,,,,,,,,,,,,,,,,,,"159.1(30.6944,Unknown)"
158.1,30.7147,,Unknown,17689,9246,16022,23421,,5416,7241,7013,9394,,,,,,,,,,,,,,,,,,,,"158.1(30.7147,Unknown)"
188.1,30.7459,,Unknown,45826,50397,86808,172962,,30283,48220,65223,85812,,,,,,,,,,,,,,,,,,,,"188.1(30.7459,Unknown)"
432.2,30.79,,Unknown,24852,6983,14490,8590,,2574,3412,3280,3176,,,,,,,,,,,,,,,,,,,,"432.2(30.79,Unknown)"
330.1,30.8124,,Unknown,53273,12743,48667,175437,,35162,46567,58821,63645,,,,,,,,,,,,,,,,,,,,"330.1(30.8124,Unknown)"
257.1,30.9534,,Unknown,26045,33226,57233,99412,,17544,24335,36693,36941,,,,,,,,,,,,,,,,,,,,"257.1(30.9534,Unknown)"
428.2,31.1135,,Unknown,226,1078,3176,4416,,3006,5454,8214,11399,,,,,,,,,,,,,,,,,,,,"428.2(31.1135,Unknown)"
203.1,31.1522,,Unknown,3128,4439,5494,11148,,4910,5692,5316,7762,,,,,,,,,,,,,,,,,,,,"203.1(31.1522,Unknown)"
208.1,31.1976,,Unknown,5537,7531,9499,12861,,7383,8026,11351,11698,,,,,,,,,,,,,,,,,,,,"208.1(31.1976,Unknown)"
217.1,31.2254,,Unknown,54574,90160,108538,165288,,68581,89232,84388,83539,,,,,,,,,,,,,,,,,,,,"217.1(31.2254,Unknown)"
160.1,31.2505,,Unknown,1009,1601,2294,4829,,5628,9629,10959,12821,,,,,,,,,,,,,,,,,,,,"160.1(31.2505,Unknown)"
275.1,31.3468,,Unknown,1248,1918,2531,6024,,8383,12955,16962,16666,,,,,,,,,,,,,,,,,,,,"275.1(31.3468,Unknown)"
245.1,31.418,,Unknown,90052,130104,182989,381288,,43909,66342,99215,96723,,,,,,,,,,,,,,,,,,,,"245.1(31.418,Unknown)"
245.1,31.5374,,Unknown,90052,130104,182989,381288,,43909,66342,99215,96723,,,,,,,,,,,,,,,,,,,,"245.1(31.5374,Unknown)"
263.2,31.5544,,Unknown,322,354,332,2278,,6710,8784,8889,11005,,,,,,,,,,,,,,,,,,,,"263.2(31.5544,Unknown)"
264.1,31.5706,,Unknown,36260,46896,61126,154,,163,766,775,1511,,,,,,,,,,,,,,,,,,,,"264.1(31.5706,Unknown)"
255,31.6249,,Unknown,914,160,391,2514,,2522,1715,1422,2581,,,,,,,,,,,,,,,,,,,,"255(31.6249,Unknown)"
245.1,31.6378,,Unknown,90052,130104,182989,381288,,43909,66342,99215,96723,,,,,,,,,,,,,,,,,,,,"245.1(31.6378,Unknown)"
188.1,31.6873,,Unknown,5042,418817,6849,10060,,7631,11521,11270,11804,,,,,,,,,,,,,,,,,,,,"188.1(31.6873,Unknown)"
301.1,31.8046,,Unknown,5486,5809,8335,17322,,21497,30077,36391,41808,,,,,,,,,,,,,,,,,,,,"301.1(31.8046,Unknown)"
157.1,32.0481,,Unknown,39163,62088,60714,162010,,475356,560936,536499,633803,,,,,,,,,,,,,,,,,,,,"157.1(32.0481,Unknown)"
158.1,32.0515,,Unknown,20236,27652,33278,77867,,159426,190422,190591,225036,,,,,,,,,,,,,,,,,,,,"158.1(32.0515,Unknown)"
189.1,32.0583,,Unknown,165093,226822,271007,708708,,1290018,1536137,1546642,1824722,,,,,,,,,,,,,,,,,,,,"189.1(32.0583,Unknown)"
303.1,32.0997,,Unknown,26395,42068,52812,303697,,203291,260052,261963,291446,,,,,,,,,,,,,,,,,,,,"303.1(32.0997,Unknown)"
362.3,32.1241,,Unknown,1356,2263,2987,7003,,17976,21889,20388,25911,,,,,,,,,,,,,,,,,,,,"362.3(32.1241,Unknown)"
319.2,32.1722,,Unknown,17430,30314,34829,108292,,247165,316765,300610,385667,,,,,,,,,,,,,,,,,,,,"319.2(32.1722,Unknown)"
189.1,32.2387,,Unknown,25101,33195,44654,113054,,481549,659429,587005,1827836,,,,,,,,,,,,,,,,,,,,"189.1(32.2387,Unknown)"
356.1,32.2896,,Unknown,2382,3607,6329,15444,,2650,5219,5099,8654,,,,,,,,,,,,,,,,,,,,"356.1(32.2896,Unknown)"
248.1,32.3872,,Unknown,61173,49439,66536,119042,,229620,268821,249175,330006,,,,,,,,,,,,,,,,,,,,"248.1(32.3872,Unknown)"
303.1,32.5005,,Unknown,44053,52611,72323,148113,,261694,339330,342512,379565,,,,,,,,,,,,,,,,,,,,"303.1(32.5005,Unknown)"
433.2,32.5045,,Unknown,2373,3664,4288,8082,,13255,19352,18638,21157,,,,,,,,,,,,,,,,,,,,"433.2(32.5045,Unknown)"
205.1,32.5283,,Unknown,389553,693961,514292,1514598,,4219300,5531121,4928912,6284614,,,,,,,,,,,,,,,,,,,,"205.1(32.5283,Unknown)"
308.2,32.6755,,Unknown,107931,520,157,6900,,17234,22939,23050,27252,,,,,,,,,,,,,,,,,,,,"308.2(32.6755,Unknown)"
205.2,32.727,,Unknown,1297380,2423939,1642561,4928567,,13588525,13881929,14531780,15432074,,,,,,,,,,,,,,,,,,,,"205.2(32.727,Unknown)"
319.1,32.7589,,Unknown,30089,24298,11721,264551,,892113,1304108,1166576,1439817,,,,,,,,,,,,,,,,,,,,"319.1(32.7589,Unknown)"
233.1,32.7779,,Unknown,15187,23119,17036,46605,,117108,124209,129279,138902,,,,,,,,,,,,,,,,,,,,"233.1(32.7779,Unknown)"
244.1,32.8023,,Unknown,14157,22166,20778,44973,,112814,110649,125469,123997,,,,,,,,,,,,,,,,,,,,"244.1(32.8023,Unknown)"
158.1,32.8559,,Unknown,37890,71580,47974,141786,,396223,409509,425249,455241,,,,,,,,,,,,,,,,,,,,"158.1(32.8559,Unknown)"
330.1,32.9217,,Unknown,10832,18310,10359,39495,,88689,92596,105510,114719,,,,,,,,,,,,,,,,,,,,"330.1(32.9217,Unknown)"
189.1,32.9244,,Unknown,80831,102293,70210,154277,,266687,274954,323606,336995,,,,,,,,,,,,,,,,,,,,"189.1(32.9244,Unknown)"
262.1,32.9549,,Unknown,7846,8020,5479,17480,,29681,32863,37116,38102,,,,,,,,,,,,,,,,,,,,"262.1(32.9549,Unknown)"
273.1,32.9752,,Unknown,24778,43908,34670,50142,,96936,110140,132544,131756,,,,,,,,,,,,,,,,,,,,"273.1(32.9752,Unknown)"
160.1,32.9895,,Unknown,39503,36351,53172,109719,,325658,462614,414286,522320,,,,,,,,,,,,,,,,,,,,"160.1(32.9895,Unknown)"
152,33.0546,,Unknown,710,392,1361,3425,,2673,3354,4520,4690,,,,,,,,,,,,,,,,,,,,"152(33.0546,Unknown)"
174.1,33.058,,Unknown,221111,183993,256277,431779,,434845,624044,778240,864659,,,,,,,,,,,,,,,,,,,,"174.1(33.058,Unknown)"
303.1,33.115,,Unknown,1491,7459,4212,11532,,28635,26199,30757,33351,,,,,,,,,,,,,,,,,,,,"303.1(33.115,Unknown)"
275.1,33.1509,,Unknown,11225,23659,23688,44773,,88194,82102,98010,104376,,,,,,,,,,,,,,,,,,,,"275.1(33.1509,Unknown)"
159.1,33.1712,,Unknown,31068,56329,39840,92507,,245770,243115,277697,291837,,,,,,,,,,,,,,,,,,,,"159.1(33.1712,Unknown)"
205.1,33.2438,,Unknown,373836,663444,442036,1059001,,2692980,2562734,2927188,3239235,,,,,,,,,,,,,,,,,,,,"205.1(33.2438,Unknown)"
307.2,33.2513,,Unknown,38444,68202,44676,108799,,270596,256377,288636,318893,,,,,,,,,,,,,,,,,,,,"307.2(33.2513,Unknown)"
306.1,33.2777,,Unknown,800,3131,1580,6650,,12640,13205,14532,15387,,,,,,,,,,,,,,,,,,,,"306.1(33.2777,Unknown)"
159.1,33.3123,,Unknown,31068,56329,39840,92507,,245770,243115,277697,291837,,,,,,,,,,,,,,,,,,,,"159.1(33.3123,Unknown)"
205.1,33.372,,Unknown,373836,663444,442036,1059001,,2692980,2562734,2927188,3239235,,,,,,,,,,,,,,,,,,,,"205.1(33.372,Unknown)"
408.2,33.4134,,Unknown,2162,1389,1450,1992,,4276,5467,4278,4338,,,,,,,,,,,,,,,,,,,,"408.2(33.4134,Unknown)"
218.1,33.4398,,Unknown,444926,565264,900266,1508882,,871356,1070909,1472225,1444131,,,,,,,,,,,,,,,,,,,,"218.1(33.4398,Unknown)"
389,33.5368,,Unknown,1006,558,367,1583,,4861,1630,2508,2693,,,,,,,,,,,,,,,,,,,,"389(33.5368,Unknown)"
207.1,33.5897,,Unknown,37439,50436,71054,121866,,67412,72066,77540,78999,,,,,,,,,,,,,,,,,,,,"207.1(33.5897,Unknown)"
305.1,33.6392,,Unknown,19068,41688,36858,85274,,27940,43824,28352,30620,,,,,,,,,,,,,,,,,,,,"305.1(33.6392,Unknown)"
173.1,33.7227,,Unknown,11119,13225,16150,25115,,28098,29599,30203,34733,,,,,,,,,,,,,,,,,,,,"173.1(33.7227,Unknown)"
156.1,33.7403,,Unknown,4822,6173,6814,11774,,29050,29070,35584,35351,,,,,,,,,,,,,,,,,,,,"156.1(33.7403,Unknown)"
263,33.7878,,Unknown,761,1118,393,3320,,3314,4881,4820,5063,,,,,,,,,,,,,,,,,,,,"263(33.7878,Unknown)"
158.1,33.821,,Unknown,2991,3639,4711,7394,,9768,12270,16067,15594,,,,,,,,,,,,,,,,,,,,"158.1(33.821,Unknown)"
217.1,33.8502,,Unknown,17659,18852,25294,36248,,36438,39465,39547,55482,,,,,,,,,,,,,,,,,,,,"217.1(33.8502,Unknown)"
204.1,33.9187,,Unknown,27958,15606,18422,30381,,26537,23799,28374,48913,,,,,,,,,,,,,,,,,,,,"204.1(33.9187,Unknown)"
173,33.9648,,Unknown,1837,1526,1230,5873,,6733,7058,8174,12074,,,,,,,,,,,,,,,,,,,,"173(33.9648,Unknown)"
158.1,34.0041,,Unknown,1214,1346,2843,6454,,6742,8316,8047,10508,,,,,,,,,,,,,,,,,,,,"158.1(34.0041,Unknown)"
308.3,34.0909,,Unknown,1333,1732,1682,3203,,5731,5279,6596,6170,,,,,,,,,,,,,,,,,,,,"308.3(34.0909,Unknown)"
187.1,34.2035,,Unknown,17248,18467,40802,86226,,189112,181074,148805,168885,,,,,,,,,,,,,,,,,,,,"187.1(34.2035,Unknown)"
205.1,34.2069,,Unknown,28706,21286,46784,97240,,177399,174868,152523,168897,,,,,,,,,,,,,,,,,,,,"205.1(34.2069,Unknown)"
221.1,34.2157,,Unknown,26888,23114,35983,54774,,42935,44813,48813,70057,,,,,,,,,,,,,,,,,,,,"221.1(34.2157,Unknown)"
297,34.2211,,Unknown,774,385,166,759,,1706,1591,2201,3743,,,,,,,,,,,,,,,,,,,,"297(34.2211,Unknown)"
220.1,34.2632,,Unknown,24254,21189,70816,148254,,6437,11958,10753,16211,,,,,,,,,,,,,,,,,,,,"220.1(34.2632,Unknown)"
204.1,34.2835,,Unknown,66980,61855,190969,425429,,36342,54723,58705,65529,,,,,,,,,,,,,,,,,,,,"204.1(34.2835,Unknown)"
174.2,34.3676,,Unknown,3989,2983,10611,18672,,7705,28554,19471,14592,,,,,,,,,,,,,,,,,,,,"174.2(34.3676,Unknown)"
158.1,34.3853,,Unknown,3889,1637,6652,17555,,6163,8460,9376,11783,,,,,,,,,,,,,,,,,,,,"158.1(34.3853,Unknown)"
291.2,34.4294,,Unknown,1836,2389,4483,9996,,2872,5111,5185,6632,,,,,,,,,,,,,,,,,,,,"291.2(34.4294,Unknown)"
204.1,34.5223,,Unknown,7739,7128,9836,442784,,13610,15946,17208,19737,,,,,,,,,,,,,,,,,,,,"204.1(34.5223,Unknown)"
318.1,34.6111,,Unknown,4407,9281,16825,19571,,18688,22298,26754,28570,,,,,,,,,,,,,,,,,,,,"318.1(34.6111,Unknown)"
293.2,34.6966,,Unknown,8350,6505,7985,12126,,8647,7598,11334,11398,,,,,,,,,,,,,,,,,,,,"293.2(34.6966,Unknown)"
205.1,34.7251,,Unknown,7526,8064,10541,15778,,17422,22261,25358,27342,,,,,,,,,,,,,,,,,,,,"205.1(34.7251,Unknown)"
334.1,34.7522,,Unknown,2234,221,802,2503,,1147,2361,1930,2531,,,,,,,,,,,,,,,,,,,,"334.1(34.7522,Unknown)"
271.3,34.7861,,Unknown,755,879,1363,2757,,2465,4407,4932,6133,,,,,,,,,,,,,,,,,,,,"271.3(34.7861,Unknown)"
449.3,34.82,,Unknown,3487,4647,7031,13553,,2727,4560,6173,4089,,,,,,,,,,,,,,,,,,,,"449.3(34.82,Unknown)"
204.1,34.9251,,Unknown,5152,8229,7460,23927,,50285,73434,69948,87682,,,,,,,,,,,,,,,,,,,,"204.1(34.9251,Unknown)"
393.2,35.0425,,Unknown,199,158,157,906,,2640,4125,3758,3672,,,,,,,,,,,,,,,,,,,,"393.2(35.0425,Unknown)"
446.1,35.1401,,Unknown,0,0,0,1558,,1917,1792,2695,2122,,,,,,,,,,,,,,,,,,,,"446.1(35.1401,Unknown)"
174.1,35.2392,,Unknown,2693,2531,3781,5526,,10060,11225,13480,15268,,,,,,,,,,,,,,,,,,,,"174.1(35.2392,Unknown)"
218.1,35.2846,,Unknown,1419,2317,4949,6773,,7496,9819,10976,13490,,,,,,,,,,,,,,,,,,,,"218.1(35.2846,Unknown)"
292.1,35.3009,,Unknown,2374,2443,4546,13656,,3021,5245,4944,6023,,,,,,,,,,,,,,,,,,,,"292.1(35.3009,Unknown)"
333.1,35.3192,,Unknown,2284,5363,6176,24404,,4546,8609,7882,9945,,,,,,,,,,,,,,,,,,,,"333.1(35.3192,Unknown)"
334.1,35.56,,Unknown,6609,8154,18398,35697,,2242,3521,4433,5751,,,,,,,,,,,,,,,,,,,,"334.1(35.56,Unknown)"
174.1,35.7065,,Unknown,2002,2257,3348,5175,,8080,9775,10074,11159,,,,,,,,,,,,,,,,,,,,"174.1(35.7065,Unknown)"
257.1,35.7831,,Unknown,1901,1595,3347,5704,,2058,2258,3055,3310,,,,,,,,,,,,,,,,,,,,"257.1(35.7831,Unknown)"
259.1,35.9669,,Unknown,11776,9873,26906,60120,,8440,14724,20561,32388,,,,,,,,,,,,,,,,,,,,"259.1(35.9669,Unknown)"
-1,36.0212,,Unknown,-1,-1,-1,-1,,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,"-1(36.0212,Unknown)"
204.1,36.1364,,Unknown,128556,201254,231238,359094,,429604,477564,515826,528291,,,,,,,,,,,,,,,,,,,,"204.1(36.1364,Unknown)"
321.2,36.2192,,Unknown,14242,22036,26152,38558,,47194,54240,56241,57239,,,,,,,,,,,,,,,,,,,,"321.2(36.2192,Unknown)"
315.1,36.4342,,Unknown,0,169,527,4037,,3526,3185,3816,5100,,,,,,,,,,,,,,,,,,,,"315.1(36.4342,Unknown)"
285.2,36.5922,,Unknown,172,401,1760,5081,,2744,3181,5580,5442,,,,,,,,,,,,,,,,,,,,"285.2(36.5922,Unknown)"
319.1,36.951,,Unknown,181,170,673,5105,,5596,7028,7198,9544,,,,,,,,,,,,,,,,,,,,"319.1(36.951,Unknown)"
168,36.9747,,Unknown,0,0,0,191,,1606,2025,4299,5026,,,,,,,,,,,,,,,,,,,,"168(36.9747,Unknown)"
168,37.0141,,Unknown,0,0,0,191,,1606,2025,4299,5026,,,,,,,,,,,,,,,,,,,,"168(37.0141,Unknown)"
319.2,37.0643,,Unknown,431,170,992,5105,,5596,7028,7198,9544,,,,,,,,,,,,,,,,,,,,"319.2(37.0643,Unknown)"
354.2,37.0887,,Unknown,1333,2743,4744,8182,,160403,235743,275302,382804,,,,,,,,,,,,,,,,,,,,"354.2(37.0887,Unknown)"
367.2,37.1043,,Unknown,4090,5604,7995,17502,,333568,486892,566134,799845,,,,,,,,,,,,,,,,,,,,"367.2(37.1043,Unknown)"
156.1,37.1972,,Unknown,1971,2376,2236,6608,,36269,60045,65387,92259,,,,,,,,,,,,,,,,,,,,"156.1(37.1972,Unknown)"
