genome_id,gene,value
g11,group_922,0
g11,dinG_2,0
g11,oppD_1,1
g11,group_882,1
g11,group_864,0
g11,group_863,0
g11,group_856,1
g11,group_848,0
g11,group_847,0
g11,group_846,0
g11,ddpF,0
g11,noc_6,0
g11,group_828,0
g11,cysK_1,0
g11,glmS_1,0
g11,lsrD_2,1
g11,noc_3,0
g11,group_799,0
g11,virB6,0
g11,group_787,0
g11,lsrB_3,1
g11,group_769,0
g11,group_756,1
g11,group_747,0
g11,galS,0
g11,msmX_3,0
g11,group_704,0
g11,ugpC_6,0
g11,group_669,0
g11,group_653,1
g11,group_644,0
g11,rip3_1,1
g11,group_617,0
g11,mltF_4,0
g11,group_590,0
g11,mltF_2,0
g11,group_578,0
g11,group_572,0
g11,group_554,0
g11,group_538,1
g11,scmP_1,1
g11,group_535,0
g11,yknX,1
g11,group_525,0
g11,group_519,1
g11,group_513,0
g11,group_512,0
g11,group_504,0
g11,group_503,0
g11,group_482,1
g11,group_452,0
g11,group_444,0
g11,group_434,0
g11,group_425,0
g11,group_387,0
g11,group_384,0
g11,group_376,0
g11,degP_1,1
g11,qseC_1,1
g11,group_344,1
g11,allB_2,0
g11,group_325,0
g11,gapN,0
g11,ltrA,0
g11,gabD_3,0
g11,calB,0
g11,group_285,0
g11,group_280,0
g11,gabR_2,1
g11,group_273,1
g11,group_270,0
g11,group_265,0
g11,lsrA,1
g11,group_244,1
g11,group_226,0
g11,lsrK,1
g11,group_212,1
g11,hbpA_5,1
g11,group_206,1
g11,ggt_1,1
g11,ddpA_1,0
g11,group_169,0
g11,eptA_1,1
g11,group_162,0
g11,uvrD,0
g11,group_136,0
g11,group_118,0
g11,group_117,0
g11,group_106,1
g11,noc_5,0
g11,group_70,1
g11,fcuA,0
g11,group_55,0
g11,group_51,0
g11,xpkA_1,1
g11,group_43,0
g11,virB4_4,0
g11,virB4_3,0
g11,group_23,0
g11,group_6760,0
g11,group_6756,0
g11,group_6753,0
g11,group_6752,0
g11,group_6745,0
g11,group_6744,0
g11,group_6743,0
g11,group_6731,0
g11,group_6730,0
g11,group_6729,0
g11,group_6724,0
g11,group_6723,0
g11,group_6721,0
g11,group_6701,0
g11,group_6686,0
g11,group_6685,0
g11,group_6683,0
g11,group_6676,0
g11,group_6672,1
g11,group_6658,0
g11,group_6657,0
g11,asd2_1~~~asd_2~~~asd2_3,1
g11,group_6650,0
g11,group_6644,0
g11,group_6624,0
g11,group_6619,0
g11,group_6610,0
g11,group_6606,1
g11,group_6602,1
g11,group_6599,0
g11,group_6593,1
g11,group_6590,1
g11,group_6589,0
g11,group_6567,0
g11,group_6555,1
g11,group_6554,0
g11,group_6544,0
g11,group_6527,0
g11,group_6494,0
g11,group_6445,0
g11,cysD_2~~~cysD_4,1
g11,group_6435,0
g11,group_6409,1
g11,group_6402,1
g11,group_6344,1
g11,group_6342,1
g11,group_6341,1
g11,xerC_11~~~xerC_5,0
g11,group_6337,1
g11,group_6311,0
g11,group_6299,0
g11,group_6294,0
g11,group_6259,0
g11,group_6258,0
g11,group_6245,1
g11,group_6244,1
g11,group_6238,1
g11,group_6229,1
g11,group_6227,1
g11,group_6221,1
g11,group_6212,0
g11,group_6205,1
g11,group_6178,0
g11,group_6164,0
g11,group_6098,0
g11,group_6092,1
g11,group_6069,0
g11,ectB~~~ectB_2,1
g11,cysNC_2~~~cysNC_3,1
g11,group_6056,0
g11,group_6054,0
g11,group_6053,0
g11,group_6048,1
g11,group_6047,1
g11,group_6046,1
g11,group_6039,0
g11,group_6034,1
g11,group_6031,0
g11,group_6025,0
g11,group_6024,1
g11,group_6018,1
g11,group_6000,0
g11,group_5994,0
g11,group_5974,1
g11,group_5971,0
g11,group_5970,1
g11,group_5952,0
g11,dltA_3~~~dltA_2~~~rutD,0
g11,group_5939,0
g11,nemA_1,1
g11,group_5935,0
g11,group_5915,1
g11,group_5903,1
g11,fdhL_1~~~betA_3,0
g11,cpdA_4~~~cpdA_5,0
g11,group_5868,0
g11,gltB_2~~~gltB_3~~~gltB_1,1
g11,group_5861,1
g11,group_5858,1
g11,group_5856,1
g11,group_5855,1
g11,group_5854,1
g11,group_5851,0
g11,group_5849,0
g11,group_5835,1
g11,group_5817,0
g11,group_5815,1
g11,group_5800,0
g11,group_5799,1
g11,group_5797,1
g11,group_5785,0
g11,group_5751,1
g11,group_5750,1
g11,group_5747,0
g11,group_5739,1
g11,group_5732,0
g11,group_5727,0
g11,group_5726,0
g11,group_5708,1
g11,group_5707,1
g11,group_5697,1
g11,group_5684,0
g11,group_5680,0
g11,group_5679,1
g11,group_5669,0
g11,group_5662,0
g11,group_5645,0
g11,bepA_4,1
g11,group_5573,1
g11,group_5568,1
g11,group_5558,1
g11,group_5557,1
g11,group_5551,0
g11,group_5545,1
g11,group_5532,0
g11,group_5522,0
g11,group_5511,1
g11,group_5500,1
g11,group_5496,0
g11,group_5473,1
g11,rpoN2_2~~~rpoN2_1,1
g11,betB_1~~~davD_3,1
g11,group_5448,1
g11,dltA_2~~~dltA_3,0
g11,mhpD_2~~~mhpD_1~~~mhpD,1
g11,group_5414,1
g11,group_5412,0
g11,group_5406,0
g11,group_5386,1
g11,group_5290,0
g11,group_5260,0
g11,group_5236,0
g11,group_5203,0
g11,kpsM_2~~~kpsM_1,1
g11,group_5127,1
g11,group_5117,0
g11,recD2_4~~~mobA_2,0
g11,group_5066,0
g11,purD_1,1
g11,group_5019,0
g11,group_5017,0
g11,group_5016,0
g11,group_5015,0
g11,group_5014,0
g11,group_5013,0
g11,group_5012,0
g11,group_5011,0
g11,group_5010,0
g11,group_5009,0
g11,group_4997,1
g11,group_4990,1
g11,group_4988,1
g11,group_4987,1
g11,group_4985,0
g11,group_4979,1
g11,group_4977,1
g11,group_4975,1
g11,group_4974,1
g11,group_4973,1
g11,group_4972,1
g11,group_4969,1
g11,group_4967,1
g11,group_4965,1
g11,group_4964,0
g11,group_4956,1
g11,group_4955,1
g11,xerC_5,0
g11,group_4947,1
g11,group_4946,1
g11,group_4945,1
g11,group_4942,1
g11,group_4939,1
g11,group_4936,1
g11,group_4934,1
g11,group_4933,1
g11,group_4931,1
g11,group_4930,1
g11,group_4928,1
g11,group_4917,0
g11,group_4911,1
g11,group_4899,0
g11,group_4896,0
g11,group_4882,0
g11,group_4879,0
g11,group_4875,0
g11,group_4872,0
g11,group_4870,0
g11,group_4868,0
g11,group_4866,0
g11,group_4843,1
g11,group_4836,0
g11,group_4830,0
g11,group_4823,0
g11,group_4819,0
g11,group_4816,0
g11,group_4814,0
g11,group_4813,0
g11,group_4790,0
g11,group_4781,0
g11,group_4769,1
g11,group_4734,0
g11,group_4731,0
g11,group_4706,0
g11,group_4681,0
g11,group_4661,0
g11,group_4658,0
g11,group_4646,0
g11,group_4641,0
g11,group_4632,0
g11,group_4629,0
g11,group_4612,0
g11,group_4606,0
g11,group_4484,1
g11,group_4445,0
g11,group_4443,1
g11,group_4438,0
g11,group_4421,0
g11,group_4414,1
g11,group_4408,0
g11,group_4400,1
g11,group_4399,1
g11,group_4386,0
g11,group_4380,0
g11,group_4379,1
g11,group_4377,1
g11,group_4375,1
g11,group_4373,0
g11,group_4362,1
g11,group_4361,1
g11,group_4358,1
g11,group_4349,1
g11,group_4322,0
g11,group_4280,1
g11,group_4279,1
g11,group_4264,1
g11,group_4236,1
g11,group_4224,0
g11,group_4217,1
g11,group_4215,1
g11,group_4179,1
g11,group_4175,1
g11,group_4145,1
g11,group_4132,0
g11,group_4131,0
g11,group_4126,0
g11,group_4125,1
g11,group_4124,1
g11,group_4103,0
g11,group_4097,1
g11,group_4090,0
g11,group_4072,0
g11,group_4044,0
g11,group_4038,1
g11,group_4027,0
g11,group_4015,0
g11,group_4010,0
g11,group_3986,1
g11,group_3971,1
g11,group_3957,0
g11,cspA_2,1
g11,group_3912,0
g11,group_3891,1
g11,group_3888,0
g11,group_3877,0
g11,group_3850,0
g11,group_3843,1
g11,group_3814,0
g11,group_3803,1
g11,group_3795,0
g11,group_3780,1
g11,group_3757,1
g11,group_3756,1
g11,group_3738,0
g11,group_3725,0
g11,group_3714,1
g11,group_3695,1
g11,group_3673,1
g11,group_3642,1
g11,group_3639,1
g11,group_3636,0
g11,group_3608,0
g11,group_3600,0
g11,group_3598,1
g11,group_3597,1
g11,group_3594,1
g11,group_3592,1
g11,group_3575,0
g11,group_3523,1
g11,group_3518,0
g11,group_3505,1
g11,group_3491,1
g11,group_3455,1
g11,group_3451,0
g11,group_3446,1
g11,group_3444,1
g11,group_3422,0
g11,group_3419,1
g11,group_3417,0
g11,group_3391,1
g11,group_3387,0
g11,group_3385,0
g11,group_3368,0
g11,group_3356,0
g11,group_3348,1
g11,group_3346,1
g11,group_3343,0
g11,group_3320,0
g11,group_3308,0
g11,group_3301,0
g11,dinB_3,0
g11,group_3274,1
g11,group_3273,1
g11,group_3251,1
g11,group_3245,0
g11,group_3240,0
g11,group_3231,1
g11,group_3222,1
g11,group_3219,1
g11,group_3210,0
g11,group_3199,1
g11,group_3187,1
g11,group_3152,0
g11,group_3141,1
g11,group_3138,0
g11,group_3126,0
g11,group_3105,0
g11,group_3104,0
g11,group_3095,1
g11,group_3076,1
g11,group_3047,1
g11,group_3045,1
g11,group_3037,0
g11,ros_1,1
g11,group_3025,0
g11,group_3018,1
g11,group_3016,0
g11,group_2988,0
g11,group_2985,1
g11,group_2982,1
g11,group_2979,0
g11,group_2966,0
g11,group_2957,0
g11,group_2954,0
g11,group_2944,1
g11,group_2938,0
g11,group_2916,1
g11,group_2914,1
g11,group_2901,1
g11,group_2875,0
g11,group_2869,1
g11,group_2839,1
g11,group_2838,0
g11,group_2836,0
g11,group_2824,1
g11,group_2820,1
g11,group_2807,1
g11,group_2806,1
g11,group_2793,1
g11,group_2789,1
g11,group_2784,0
g11,group_2769,0
g11,group_2768,1
g11,group_2759,0
g11,group_2730,1
g11,group_2726,0
g11,group_2708,0
g11,group_2675,1
g11,group_2656,0
g11,group_2648,0
g11,group_2642,1
g11,group_2590,0
g11,group_2571,0
g11,group_2558,1
g11,group_2552,1
g11,group_2551,1
g11,group_2550,1
g11,group_2501,0
g11,group_2497,1
g11,group_2492,1
g11,group_2490,1
g11,group_2444,0
g11,group_2437,0
g11,group_2430,0
g11,group_2417,1
g11,group_2395,0
g11,group_2394,0
g11,group_2388,1
g11,dinB_4,0
g11,group_2276,0
g11,group_2272,1
g11,group_2260,0
g11,group_2256,1
g11,group_2249,1
g11,group_2230,0
g11,group_2227,0
g11,RBKS_1,1
g11,group_2162,1
g11,group_2152,1
g11,group_2151,0
g11,group_2145,1
g11,group_2118,1
g11,group_2114,0
g11,group_2089,1
g11,group_2088,1
g11,group_2065,1
g11,group_2017,0
g11,group_2011,1
g11,group_1994,0
g11,group_1986,0
g11,group_1984,0
g11,group_1959,0
g11,group_1955,0
g11,yfhA_3,0
g11,group_1913,1
g11,group_1903,0
g11,group_1897,1
g11,group_1885,0
g11,group_1876,1
g11,group_1873,0
g11,group_1868,0
g11,group_1864,1
g11,group_1832,0
g11,group_1831,0
g11,group_1822,0
g11,group_1819,0
g11,group_1815,0
g11,group_1799,1
g11,group_1790,0
g11,group_1789,0
g11,cnrH,1
g11,group_1773,0
g11,group_1742,1
g11,group_1703,1
g11,group_1698,0
g11,group_1694,1
g11,group_1683,1
g11,group_1682,0
g11,group_1673,1
g11,group_1664,0
g11,nusG_1,0
g11,group_1652,1
g11,griI,0
g11,group_1618,0
g11,group_1605,1
g11,group_1596,1
g11,neuA,1
g11,group_1573,1
g11,group_1566,1
g11,group_1537,1
g11,phoP_1,1
g11,group_1523,1
g11,group_1515,0
g11,group_1511,1
g11,group_1497,1
g11,group_1493,0
g11,group_1463,1
g11,group_1444,1
g11,group_1431,1
g11,tauE,1
g11,group_1402,0
g11,group_1394,0
g11,group_1390,0
g11,group_1361,0
g11,group_1353,1
g11,group_1346,0
g11,group_1338,1
g11,group_1322,0
g11,group_1307,0
g11,group_1294,1
g11,group_1272,1
g11,group_1268,1
g11,group_1259,0
g11,group_1256,1
g11,group_1248,0
g11,insK_1,1
g11,group_1234,0
g11,dasC_1,1
g11,group_1208,0
g11,dpnM,0
g11,group_1145,1
g11,group_1141,0
g11,group_1135,0
g11,mhpC_2,1
g11,group_1122,0
g11,group_1114,1
g11,group_1085,1
g11,group_1084,1
g11,cpdA_2,0
g11,group_1078,1
g11,group_1071,0
g11,group_1064,0
g11,yihV,1
g11,group_1042,1
g11,group_1012,0
g11,group_1010,0
g11,mhpF,1
g11,thyX,0
g11,group_931,1
g11,group_906,0
g11,chaA_1,0
g11,xerC_10,0
g11,tdh_1,1
g11,bphC,1
g11,group_818,1
g11,group_808,1
g11,group_802,0
g11,group_796,1
g11,ccpA_4,1
g11,group_784,0
g11,mhpE,1
g11,group_771,1
g11,ccpA_1,1
g11,group_763,1
g11,group_762,0
g11,group_753,0
g11,lacD,1
g11,legI,1
g11,group_719,1
g11,group_708,0
g11,resA_1,1
g11,chaA_2,0
g11,adhT_1,1
g11,siaA,1
g11,group_641,1
g11,group_620,1
g11,ybjJ_1,1
g11,resA_3,1
g11,ligD_5,0
g11,tyrB_1,1
g11,group_581,0
g11,alr1,0
g11,group_562,1
g11,aroB,0
g11,group_548,0
g11,group_533,0
g11,group_495,0
g11,hipA_3,1
g11,group_474,1
g11,group_464,0
g11,group_454,0
g11,group_441,0
g11,group_431,0
g11,group_413,1
g11,group_410,1
g11,abaF_2,1
g11,betA_1,1
g11,group_331,1
g11,glnA_2,1
g11,hpaH,0
g11,prpD,0
g11,accA1_3,0
g11,group_248,0
g11,group_247,0
g11,group_240,0
g11,group_220,0
g11,group_217,1
g11,group_215,1
g11,dadD,0
g11,group_178,1
g11,group_163,0
g11,group_151,0
g11,group_148,1
g11,tfdB,1
g11,group_121,1
g11,group_97,0
g11,group_80,0
g11,group_77,0
g11,menE_3,0
g11,group_68,0
g11,group_63,0
g11,group_58,0
g11,group_24,1
g11,group_22,0
g11,group_18,1
g11,group_15,0
g11,group_4,1
g11,group_6768,0
g11,group_6767,0
g11,group_6766,0
g11,group_6746,0
g11,group_6737,0
g11,group_6728,0
g11,group_6719,0
g11,group_6712,1
g11,group_6699,1
g11,group_6692,0
g11,group_6687,0
g11,group_6678,0
g11,group_6671,0
g11,group_6661,0
g11,xerC_8~~~xerC_12,1
g11,group_6627,0
g11,group_6625,0
g11,group_6607,1
g11,group_6587,0
g11,gdhA_1~~~gdhA_2~~~gdhA,1
g11,group_6543,0
g11,bmaC_1~~~bmaC,0
g11,group_6508,0
g11,group_6472,1
g11,group_6471,1
g11,group_6465,0
g11,group_6434,0
g11,group_6431,0
g11,group_6417,0
g11,group_6396,0
g11,group_6346,1
g11,group_6345,1
g11,group_6326,0
g11,group_6312,0
g11,group_6288,0
g11,group_6267,0
g11,group_6256,0
g11,spuC_1~~~spuC_3,1
g11,group_6194,1
g11,group_6180,0
g11,group_6176,1
g11,phaA_1,1
g11,acpP_4~~~acpP_2,0
g11,group_6163,0
g11,group_6152,1
g11,group_6148,1
g11,groS1_3~~~groS1_2,1
g11,group_6093,0
g11,group_6061,0
g11,group_6044,1
g11,group_6043,0
g11,group_6042,1
g11,group_6026,1
g11,group_6022,1
g11,group_6021,1
g11,group_5997,1
g11,group_5943,0
g11,doeA_2~~~doeA_1,0
g11,group_5908,0
g11,group_5875,0
g11,group_5866,1
g11,group_5863,0
g11,group_5859,1
g11,group_5853,0
g11,argE_1~~~dapE_3,0
g11,glnA_3~~~glnA_1,0
g11,group_5811,0
g11,gsiB_1,0
g11,group_5808,0
g11,group_5786,0
g11,group_5774,0
g11,group_5766,0
g11,xerC_1~~~xerC_7,0
g11,group_5758,0
g11,group_5736,0
g11,group_5719,0
g11,group_5716,0
g11,group_5691,0
g11,group_5685,1
g11,group_5677,0
g11,group_5676,0
g11,dltA_1,0
g11,group_5660,0
g11,group_5655,0
g11,group_5636,1
g11,group_5633,0
g11,ligD_2~~~ligD_4,0
g11,iolG_5~~~desV~~~arnB_2,0
g11,group_5597,0
g11,group_5587,0
g11,asd,0
g11,group_5564,1
g11,denD_2~~~denD_1,0
g11,group_5560,1
g11,group_5550,1
g11,group_5544,0
g11,group_5541,1
g11,group_5525,0
g11,group_5501,1
g11,group_5494,0
g11,group_5480,1
g11,group_5474,1
g11,group_5468,0
g11,argE_1~~~dapE_1,0
g11,group_5449,0
g11,group_5443,0
g11,lcdH_2~~~lcdH_1,0
g11,group_5415,1
g11,group_5396,0
g11,dadA1_4~~~dadA_1,0
g11,carB_4~~~carB_2,0
g11,group_5391,0
g11,group_5347,0
g11,spuC_2~~~spuC_1,0
g11,group_5314,0
g11,group_5300,1
g11,rssB_1~~~arlR,0
g11,group_5275,0
g11,group_5257,0
g11,group_5235,0
g11,group_5234,0
g11,group_5228,1
g11,group_5218,0
g11,xerC_8~~~xerC_5,0
g11,group_5199,1
g11,group_5163,0
g11,nosZ_2~~~nosZ_1~~~nosZ,0
g11,group_5136,0
g11,grsB_2~~~cmdD,1
g11,group_5110,0
g11,group_5075,1
g11,group_5067,1
g11,group_5062,0
g11,group_5023,0
g11,group_5022,0
g11,group_5021,0
g11,group_5020,0
g11,group_5018,0
g11,group_5008,0
g11,group_5007,0
g11,group_5006,0
g11,group_5005,0
g11,group_5004,0
g11,group_5003,0
g11,group_5002,0
g11,group_5001,0
g11,group_5000,0
g11,group_4999,0
g11,group_4998,1
g11,group_4995,1
g11,group_4994,1
g11,group_4993,1
g11,group_4992,1
g11,group_4991,1
g11,group_4989,1
g11,group_4986,1
g11,group_4983,0
g11,group_4982,1
g11,group_4971,1
g11,group_4970,1
g11,group_4968,1
g11,group_4963,0
g11,group_4962,1
g11,group_4961,1
g11,group_4960,1
g11,group_4959,1
g11,group_4958,1
g11,group_4957,1
g11,group_4954,1
g11,group_4952,1
g11,group_4949,0
g11,group_4948,1
g11,group_4944,1
g11,group_4943,1
g11,group_4941,1
g11,group_4940,1
g11,group_4938,1
g11,group_4937,1
g11,group_4935,0
g11,group_4932,0
g11,group_4929,1
g11,group_4927,1
g11,ltrA_1,1
g11,group_4923,1
g11,group_4908,0
g11,group_4907,0
g11,group_4906,0
g11,group_4905,0
g11,group_4895,0
g11,group_4894,0
g11,group_4893,0
g11,group_4888,0
g11,group_4878,0
g11,group_4867,0
g11,group_4863,1
g11,group_4854,0
g11,group_4845,1
g11,group_4842,0
g11,group_4833,0
g11,group_4829,0
g11,group_4826,0
g11,group_4824,0
g11,group_4801,0
g11,group_4799,0
g11,group_4778,0
g11,group_4777,0
g11,group_4766,0
g11,group_4757,0
g11,group_4755,0
g11,group_4754,0
g11,group_4753,0
g11,group_4748,0
g11,group_4747,0
g11,group_4742,1
g11,group_4739,0
g11,group_4735,0
g11,group_4710,0
g11,group_4705,0
g11,group_4695,0
g11,group_4680,0
g11,group_4679,0
g11,group_4677,0
g11,group_4675,0
g11,group_4651,0
g11,group_4647,0
g11,group_4643,0
g11,group_4642,0
g11,group_4638,0
g11,group_4610,0
g11,group_4602,0
g11,group_4565,1
g11,group_4499,0
g11,group_4498,0
g11,group_4497,0
g11,group_4496,0
g11,group_4490,0
g11,group_4488,0
g11,group_4479,0
g11,group_4474,0
g11,group_4473,0
g11,group_4472,0
g11,group_4457,1
g11,group_4456,1
g11,group_4448,1
g11,group_4444,0
g11,group_4430,1
g11,group_4426,0
g11,group_4416,0
g11,group_4412,0
g11,group_4403,0
g11,group_4402,0
g11,group_4401,0
g11,group_4396,0
g11,group_4376,0
g11,group_4368,0
g11,group_4354,0
g11,group_4337,0
g11,group_4324,0
g11,group_4315,0
g11,group_4307,0
g11,group_4302,0
g11,group_4296,0
g11,group_4295,0
g11,group_4294,1
g11,group_4284,0
g11,group_4283,0
g11,group_4257,0
g11,group_4256,0
g11,group_4255,0
g11,group_4252,0
g11,group_4240,0
g11,group_4239,0
g11,group_4238,0
g11,group_4237,1
g11,group_4222,0
g11,group_4214,1
g11,group_4198,1
g11,group_4197,0
g11,group_4194,0
g11,group_4184,0
g11,group_4180,1
g11,group_4172,0
g11,group_4155,0
g11,group_4154,0
g11,group_4130,0
g11,group_4123,0
g11,group_4119,1
g11,group_4102,0
g11,group_4089,0
g11,group_4088,0
g11,group_4075,0
g11,group_4062,0
g11,group_4061,0
g11,group_4060,0
g11,group_4040,1
g11,group_4036,0
g11,group_4035,0
g11,group_4026,0
g11,group_4018,0
g11,group_4017,0
g11,group_4005,0
g11,group_4002,0
g11,group_4001,0
g11,group_4000,0
g11,group_3999,0
g11,group_3998,0
g11,group_3988,0
g11,group_3975,0
g11,group_3974,0
g11,group_3970,1
g11,group_3969,1
g11,group_3966,0
g11,group_3948,0
g11,group_3947,0
g11,group_3946,0
g11,group_3945,0
g11,group_3944,0
g11,group_3943,0
g11,group_3940,1
g11,group_3917,0
g11,group_3916,0
g11,group_3915,0
g11,group_3914,0
g11,group_3913,0
g11,group_3908,0
g11,group_3896,0
g11,group_3890,0
g11,group_3889,0
g11,group_3879,0
g11,group_3878,0
g11,group_3875,1
g11,group_3874,0
g11,group_3867,0
g11,group_3866,0
g11,group_3865,0
g11,group_3864,1
g11,group_3860,0
g11,group_3849,0
g11,group_3848,0
g11,group_3830,0
g11,group_3829,0
g11,group_3828,0
g11,group_3818,0
g11,traM_1,0
g11,group_3784,0
g11,group_3783,0
g11,group_3781,1
g11,group_3778,1
g11,group_3775,0
g11,group_3772,1
g11,group_3762,1
g11,group_3758,0
g11,group_3754,0
g11,group_3748,0
g11,group_3745,1
g11,group_3736,0
g11,group_3720,1
g11,group_3719,1
g11,group_3717,1
g11,group_3715,0
g11,group_3710,0
g11,group_3696,0
g11,group_3693,0
g11,luxO,0
g11,group_3681,0
g11,group_3680,0
g11,group_3679,0
g11,group_3678,0
g11,group_3660,0
g11,group_3657,0
g11,group_3655,0
g11,group_3633,0
g11,group_3625,0
g11,group_3624,0
g11,group_3623,0
g11,group_3622,0
g11,group_3621,1
g11,group_3620,1
g11,group_3619,1
g11,group_3606,0
g11,group_3599,0
g11,acpP_2,0
g11,group_3596,1
g11,group_3593,1
g11,group_3567,0
g11,group_3564,0
g11,group_3549,0
g11,group_3546,1
g11,group_3543,1
g11,group_3542,0
g11,group_3539,0
g11,group_3529,1
g11,group_3528,1
g11,group_3521,0
g11,group_3510,1
g11,group_3508,1
g11,group_3496,0
g11,group_3487,0
g11,group_3485,0
g11,group_3464,0
g11,group_3463,0
g11,kbl_2,0
g11,group_3447,0
g11,group_3442,0
g11,group_3437,0
g11,group_3430,0
g11,group_3429,0
g11,group_3425,1
g11,group_3424,1
g11,group_3421,0
g11,group_3402,1
g11,group_3401,1
g11,group_3398,1
g11,group_3397,0
g11,group_3393,1
g11,group_3379,0
g11,group_3376,1
g11,group_3355,0
g11,group_3349,0
g11,group_3336,0
g11,group_3335,1
g11,group_3333,1
g11,group_3319,0
g11,group_3316,1
g11,group_3311,0
g11,group_3300,0
g11,group_3299,0
g11,group_3298,0
g11,group_3297,0
g11,group_3293,1
g11,group_3284,0
g11,group_3283,0
g11,group_3275,0
g11,group_3271,0
g11,group_3270,0
g11,group_3269,0
g11,group_3256,0
g11,higA1,1
g11,group_3252,0
g11,group_3239,0
g11,group_3237,1
g11,group_3236,1
g11,group_3235,1
g11,group_3233,0
g11,group_3230,0
g11,group_3223,0
g11,group_3205,0
g11,group_3204,0
g11,group_3202,1
g11,group_3191,0
g11,group_3186,0
g11,group_3184,0
g11,group_3174,0
g11,group_3172,1
g11,group_3171,1
g11,group_3163,0
g11,group_3151,0
g11,group_3146,1
g11,fixT_3,1
g11,hcnA,1
g11,group_3144,1
g11,group_3125,0
g11,group_3124,0
g11,group_3123,0
g11,group_3121,1
g11,group_3103,0
g11,group_3100,1
g11,group_3092,0
g11,group_3081,0
g11,group_3075,1
g11,group_3073,0
g11,group_3068,0
g11,group_3067,0
g11,group_3049,1
g11,group_3041,0
g11,group_3040,0
g11,group_3032,0
g11,group_3007,0
g11,group_3006,0
g11,group_2987,0
g11,group_2986,0
g11,group_2983,0
g11,group_2973,0
g11,group_2948,0
g11,group_2923,1
g11,group_2922,1
g11,group_2919,0
g11,group_2906,0
g11,group_2905,0
g11,group_2904,0
g11,group_2896,0
g11,group_2887,0
g11,group_2886,0
g11,group_2867,0
g11,group_2859,1
g11,group_2858,1
g11,group_2856,1
g11,bdhA_1,0
g11,group_2829,0
g11,group_2825,1
g11,group_2819,0
g11,group_2797,0
g11,group_2796,0
g11,group_2771,1
g11,group_2770,0
g11,ectC,0
g11,group_2758,0
g11,group_2739,0
g11,group_2735,0
g11,group_2721,0
g11,group_2717,0
g11,group_2706,0
g11,group_2705,0
g11,cpdR_3,0
g11,group_2704,1
g11,cpdR_1,0
g11,group_2699,0
g11,group_2692,1
g11,group_2690,0
g11,group_2682,0
g11,group_2680,1
g11,group_2677,0
g11,group_2676,1
g11,group_2663,0
g11,group_2658,0
g11,group_2645,1
g11,group_2619,0
g11,group_2618,0
g11,group_2617,0
g11,group_2616,0
g11,group_2615,0
g11,group_2614,0
g11,group_2596,0
g11,group_2579,0
g11,group_2573,0
g11,group_2568,1
g11,group_2566,0
g11,group_2564,0
g11,group_2559,1
g11,group_2539,0
g11,group_2534,1
g11,group_2526,0
g11,group_2525,0
g11,group_2524,0
g11,group_2500,0
g11,group_2499,0
g11,group_2484,0
g11,group_2477,0
g11,group_2476,0
g11,group_2473,1
g11,group_2459,1
g11,group_2450,1
g11,group_2436,0
g11,group_2421,0
g11,group_2405,1
g11,group_2400,0
g11,group_2389,0
g11,group_2378,1
g11,group_2368,0
g11,group_2363,1
g11,group_2349,0
g11,group_2348,0
g11,group_2342,1
g11,group_2341,0
g11,group_2334,0
g11,group_2333,0
g11,group_2332,1
g11,group_2322,0
g11,group_2306,0
g11,group_2304,1
g11,group_2291,0
g11,group_2288,0
g11,group_2286,0
g11,group_2285,1
g11,group_2283,1
g11,group_2274,0
g11,group_2270,0
g11,group_2247,1
g11,group_2215,0
g11,group_2214,0
g11,group_2207,0
g11,group_2202,1
g11,group_2189,0
g11,group_2188,0
g11,rfaH,0
g11,group_2163,0
g11,group_2161,1
g11,group_2159,1
g11,group_2136,0
g11,group_2134,1
g11,group_2131,0
g11,group_2128,0
g11,group_2126,0
g11,group_2120,0
g11,group_2098,0
g11,group_2096,0
g11,group_2091,0
g11,group_2090,1
g11,hmp_1,0
g11,group_2077,1
g11,group_2069,0
g11,group_2051,0
g11,group_2047,0
g11,group_2033,0
g11,group_2032,0
g11,group_2027,0
g11,group_2015,0
g11,group_2013,0
g11,group_2006,0
g11,group_2004,0
g11,kbl_3,0
g11,group_1979,0
g11,group_1978,0
g11,group_1969,0
g11,group_1967,1
g11,group_1960,0
g11,group_1954,0
g11,group_1953,1
g11,group_1946,0
g11,group_1935,0
g11,racX,0
g11,group_1932,0
g11,rfbC_3,0
g11,betB_6,1
g11,group_1921,1
g11,group_1918,0
g11,group_1904,0
g11,group_1900,1
g11,group_1898,1
g11,group_1889,0
g11,group_1888,0
g11,group_1870,0
g11,group_1866,0
g11,group_1861,0
g11,group_1855,1
g11,group_1854,1
g11,rnhA_1,1
g11,group_1829,1
g11,group_1821,0
g11,group_1813,0
g11,group_1812,0
g11,norR,0
g11,group_1788,0
g11,group_1787,0
g11,group_1778,0
g11,group_1774,0
g11,group_1770,0
g11,group_1769,0
g11,group_1762,0
g11,group_1759,0
g11,lexA_1,0
g11,scoB,1
g11,group_1754,0
g11,group_1750,1
g11,group_1747,0
g11,group_1745,1
g11,group_1741,0
g11,group_1715,0
g11,group_1714,0
g11,group_1704,0
g11,group_1690,0
g11,group_1688,0
g11,group_1680,0
g11,group_1655,1
g11,group_1653,0
g11,group_1643,0
g11,group_1633,0
g11,ytfE,0
g11,group_1623,0
g11,group_1621,1
g11,group_1620,1
