gradient,population,site,exp_id,genome_id,genome_name,exp_plant,exp_nitrogen,exp_plantsite,exp_plantmaternal,exp_waterblock,exp_labgroup,exp_labsection,shoot_biomass_mg,nodule_number,root_biomass_mg,primary_root_nodule_number,lateral_root_nodule_number,nodule_shape,nodule_size,nodule_color,shoot_height,longest_petiole_length,leaf_number,leaf_color,primary_root_length,lateral_root_number,longest_lateral_root_length
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,110-3,110,NA,9,NA,1,8,round,large,pink,1.4,1,4,7,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,111-3,111,NA,27,NA,4,23,round,small,white,1.2,1,2,6,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,111-3,111,NA,30,NA,0,30,round,small,white,2.2,2.1,2,5,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,111-3,111,NA,50,NA,0,50,round,small,white,0.9,0.7,3,6,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,112-3,112,NA,11,NA,0,11,round,small,white,4.5,1.2,9,6,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,112-3,112,NA,4,NA,0,4,round,small,white,2.4,0.2,3,3,NA,NA,NA
elevation,high elevation,H3,H3M4R1,g6,Chang_Q5C_6,sativa,N-,NA,NA,NA,112-3,112,NA,5,NA,1,4,round,small,white,4.1,2.3,6,6,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,101-6,101,NA,13,NA,2,11,round,small,pink,9.5,4,6,4,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,101-6,101,NA,0,NA,7,2,round,small,white,15.2,4.5,8,5,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,101-6,101,NA,8,NA,1,7,round,small,white,13,2.8,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,102-6,102,NA,0,NA,0,0,NA,NA,NA,13,1.5,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,102-6,102,NA,3,NA,2,1,round,small,white,9.6,3.1,7,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,102-6,102,NA,4,NA,0,4,round,small,pink,21,2.35,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,107-6,106,NA,9,NA,0,9,round,large,pink,12.5,2.5,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,107-6,107,NA,12,NA,1,11,oval,large,pink,19.5,7,12,8,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,107-6,107,NA,10,NA,0,10,oval,large,white,16,2.8,12,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,108-6,108,NA,4,NA,0,4,round,small,white,26.5,3,10,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,108-6,108,NA,7,NA,0,7,oval,large,pink,24.5,3,13,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,108-6,108,NA,12,NA,0,12,oval,large,pink,16,2.7,15,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,109-6,109,NA,10,NA,4,6,oval,large,pink,15.5,3,10,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,109-6,109,NA,11,NA,1,10,round,small,white,16.5,2.3,11,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,109-6,109,NA,13,NA,0,13,oval,large,pink,23,2.5,11,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,113-8,113,NA,4,NA,0,4,oval,large,white,17,2.5,10,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,113-8,113,NA,2,NA,0,2,round,small,pink,17.5,1.75,10,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N+,NA,NA,NA,113-8,113,NA,9,NA,2,7,round,small,pink,18.5,2,11,6,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,101-5,101,NA,15,NA,5,10,oval,large,pink,5,1.5,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,101-5,101,NA,17,NA,6,11,oval,large,pink,15,2,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,101-5,101,NA,18,NA,7,11,oval,large,pink,10,2.5,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,102-5,102,NA,8,NA,1,7,oval,large,pink,10.6,2,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,102-5,102,NA,13,NA,1,12,oval,large,pink,4.2,1.5,4,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,102-5,102,NA,15,NA,13,2,oval,large,pink,8.5,2.3,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,107-5,107,NA,13,NA,1,12,round,small,white,2.1,1.8,2,3,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,107-5,107,NA,6,NA,0,6,oval,large,pink,12.8,1.6,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,107-5,107,NA,3,NA,0,3,oval,small,pink,6,2,4,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,108-5,108,NA,6,NA,0,6,oval,large,pink,12,2.9,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,108-5,108,NA,12,NA,2,10,round,large,pink,2.4,2,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,108-5,108,NA,7,NA,0,7,oval,large,pink,5.5,1.3,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,109-5,109,NA,11,NA,0,11,oval,large,pink,5.6,1.3,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,109-5,109,NA,5,NA,2,3,oval,small,pink,15,2.2,6,8,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,109-5,109,NA,3,NA,0,3,oval,small,pink,5.5,1,1,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-7,113,NA,9,NA,1,8,oval,small,pink,7.19,2.85,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-7,113,NA,19,NA,8,11,oval,small,pink,11,2,6,6,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-7,113,NA,19,NA,8,11,oval,large,pink,10,2.5,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-9,113,NA,10,NA,6,4,oval,small,pink,10.85,2.91,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-9,113,NA,9,NA,3,6,oval,small,white,7.790000000000001,3.08,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,113-9,113,NA,14,NA,5,9,oval,large,pink,12,1.8,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-5,602,NA,4,NA,2,2,oval,large,pink,9,1.8,9,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-5,602,NA,10,NA,2,8,oval,large,pink,8,2.1,5,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-5,602,NA,17,NA,0,17,oval,large,pink,12.2,2.4,6,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-6,602,NA,21,NA,0,21,round,small,pink,15.6,3.5,8,7,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-6,602,NA,33,NA,4,29,oval,large,pink,23.4,2,12,8,NA,NA,NA
elevation,low elevation,L1,L1M2R2,g9,Chang_Q5C_9,sativa,N-,NA,NA,NA,602-6,602,NA,14,NA,3,11,oval,large,pink,11.1,2.3,11,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,101-8,101,NA,6,NA,0,6,oval,small,pink,12,2.2,11,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,101-8,101,NA,7,NA,0,7,oval,small,pink,19,4.7,11,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,101-8,101,NA,12,NA,0,12,oval,small,pink,16,3.2,12,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,102-8,102,NA,0,NA,0,0,NA,NA,NA,14.1,2.8,10,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,102-8,102,NA,1,NA,0,1,round,small,pink,8.9,3.8,7,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,102-8,102,NA,2,NA,2,0,oval,small,pink,10.6,2.8,6,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,108-8,108,NA,2,NA,0,2,oval,small,pink,17.5,1.8,8,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,108-8,108,NA,13,NA,0,13,oval,small,white,18.5,3,12,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N+,NA,NA,NA,108-8,108,NA,7,NA,1,6,oval,large,white,15.9,2.3,13,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-7,101,NA,13,NA,2,11,oval,large,pink,5.8,2.2,6,5,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-7,101,NA,9,NA,2,7,oval,large,pink,2.5,2.2,5,6,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-7,101,NA,12,NA,5,7,oval,large,pink,8.7,2.7,7,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-9,101,NA,9,NA,8,1,oval,large,pink,10,2.5,7,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-9,101,NA,6,NA,2,4,oval,large,pink,8.5,2.5,5,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,101-9,101,NA,21,NA,2,19,oval,large,pink,11.5,2.5,10,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-7,102,NA,11,NA,5,6,oval,large,pink,5.5,1.5699999999999998,3,6,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-7,102,NA,0,NA,0,0,NA,NA,NA,21.59,3.5,6,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-7,102,NA,12,NA,0,12,oval,small,pink,27.2,4,7,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-9,102,NA,10,NA,6,4,round,large,pink,6,1,3,5,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-9,102,NA,8,NA,0,8,oval,small,pink,23.3,3.2,5,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,102-9,102,NA,6,NA,2,4,oval,large,pink,7,2.1,4,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-10,107,NA,12,NA,7,5,oval,large,pink,4,2,2,6,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-10,107,NA,19,NA,0,19,oval,large,white,4.4,2.4,8,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-10,107,NA,5,NA,5,0,oval,large,pink,11,2,11,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-7,107,NA,19,NA,1,18,round,small,pink,14.5,2.5,8,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-7,107,NA,14,NA,0,14,oval,large,pink,12.6,3.6,14,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-7,107,NA,15,NA,0,15,oval,large,pink,23,2.6,15,6,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-8,107,NA,9,NA,0,9,oval,small,white,2.2,0.9,1,6,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-8,107,NA,18,NA,8,10,oval,large,pink,4.5,2,8,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-8,107,NA,8,NA,0,8,oval,large,pink,2.8,1.6,5,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-9,107,NA,6,NA,2,4,oval,large,pink,19,3,10,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-9,107,NA,19,NA,0,19,round,small,pink,13.5,3,10,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,107-9,107,NA,13,NA,0,13,round,small,pink,15.5,3,8,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-7,108,NA,14,NA,3,11,oval,large,pink,22.5,5,16,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-7,108,NA,13,NA,4,9,oval,large,pink,17.9,2.7,16,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-7,108,NA,33,NA,9,24,round,large,pink,16.4,3.4,9,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-9,108,NA,19,NA,0,19,oval,large,pink,8.6,2.4,6,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-9,108,NA,4,NA,0,4,oval,large,pink,6.3,2.1,5,8,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,108-9,108,NA,41,NA,2,39,round,small,white,4,2.7,10,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-7,602,NA,13,NA,0,13,oval,large,pink,19.5,2.8,9,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-7,602,NA,17,NA,0,17,oval,large,pink,12.9,3.3,12,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-7,602,NA,14,NA,0,14,oval,large,pink,15.5,4,5,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-8,602,NA,32,NA,5,27,oval,large,white,2.1,1.3,8,5,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-8,602,NA,26,NA,7,19,round,large,pink,16.05,1.8,6,7,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-9,602,NA,21,NA,3,18,round,small,pink,18.009999999999998,0.8,4,5,NA,NA,NA
elevation,low elevation,L2,L2M4R1,g11,Chang_Q5C_11,sativa,N-,NA,NA,NA,602-9,602,NA,9,NA,7,2,oval,large,pink,15.02,1.7,4,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,103-6,103,NA,11,NA,7,4,oval,large,pink,16.5,1.6,9,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,103-6,103,NA,7,NA,1,6,oval,large,white,8.9,2.2,10,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,103-6,103,NA,5,NA,3,2,oval,large,pink,15.2,2.3,5,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,104-6,104,NA,1,NA,0,1,round,small,white,20.5,2.5,6,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,104-6,104,NA,9,NA,1,8,oval,large,pink,15.5,2.4,11,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,104-6,104,NA,9,NA,0,9,NA,small,pink,17.5,1.7,10,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,106-6,106,NA,1,NA,1,0,oval,small,white,10,2.2,8,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,106-6,106,NA,6,NA,2,4,oval,small,pink,19.2,3.3,11,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,106-6,106,NA,1,NA,0,1,oval,large,pink,11.5,4,7,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,110-6,110,NA,4,NA,3,1,oval,large,white,12,3.1,11,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,110-6,110,NA,0,NA,0,0,NA,NA,NA,17.2,2.8,14,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N+,NA,NA,NA,110-6,110,NA,0,NA,0,0,NA,NA,NA,13.1,3.5,8,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,103-5,103,NA,8,NA,4,4,oval,large,pink,2.5,1.4,4,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,103-5,103,NA,11,NA,0,11,oval,large,pink,1.6,1.7,3,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,103-5,103,NA,5,NA,0,5,oval,large,pink,7.2,2.3,5,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,104-5,104,NA,13,NA,5,8,round,small,white,42,2.5,6,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,104-5,104,NA,6,NA,1,5,oval,small,pink,20,3,4,5,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,104-5,104,NA,12,NA,0,12,round,small,pink,30,2.4,5,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,105-5,105,NA,6,NA,1,5,oval,small,white,1.5,1.4,4,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,105-5,105,NA,0,NA,0,0,NA,NA,NA,6,1,1,1,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,105-5,105,NA,7,NA,0,7,oval,large,white,3,2,7,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,106-5,106,NA,16,NA,4,12,oval,large,pink,10.5,2.5,9,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,106-5,106,NA,20,NA,0,20,oval,large,pink,21.8,2,8,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,106-5,106,NA,7,NA,0,7,oval,small,pink,2.6,1.8,5,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,109-10,109,NA,21,NA,3,18,round,large,white,20.2,3.5,14,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,109-10,109,NA,37,NA,2,35,oval,large,white,18.3,3.5,11,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,110-5,110,NA,6,NA,6,0,oval,large,pink,14.5,2,6,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,110-5,110,NA,5,NA,5,0,oval,large,pink,7.5,3.5,4,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,110-5,110,NA,16,NA,3,13,round,small,pink,3,2.5,4,5,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-5,111,NA,13,NA,2,12,round,small,white,1.7,1.6,2,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-5,111,NA,10,NA,4,6,oval,large,pink,7.4,1.9,4,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-5,111,NA,14,NA,2,12,oval,large,pink,3.5,1.9,3,5,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-6,111,NA,10,NA,0,10,oval,large,pink,24.1,2,10,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-6,111,NA,15,NA,0,15,round,large,pink,8.5,3.3,13,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,111-6,111,NA,14,NA,0,14,round,large,pink,10.8,2.9,12,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,112-5,112,NA,15,NA,0,15,oval,large,pink,10,1.8,6,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,112-5,112,NA,11,NA,0,11,oval,large,white,2.1,0.6,3,5,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,112-5,112,NA,10,NA,2,8,oval,large,pink,1.5,0.4,2,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,112-6,112,NA,24,NA,0,24,round,large,pink,12.8,3.7,11,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,112-6,112,NA,14,NA,0,14,oval,small,pink,12.7,2.5,13,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-3,603,NA,4,NA,0,4,oval,large,pink,18,2.4,12,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-3,603,NA,6,NA,0,6,oval,large,pink,15.3,6.2,16,8,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-3,603,NA,18,NA,0,18,oval,large,pink,19,3,9,7,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-4,603,NA,14,NA,3,11,round,small,white,3.7,1.5,2,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-4,603,NA,9,NA,0,9,oval,large,pink,1.7,1.2,3,6,NA,NA,NA
elevation,low elevation,L3,L3M5R1,g13,Chang_Q5C_13,sativa,N-,NA,NA,NA,603-4,603,NA,10,NA,0,10,round,large,pink,1.8,1.8,6,7,NA,NA,NA
elevation,low elevation,L4,L4M3R3,g16,Chang_Q5C_16,sativa,N+,NA,NA,NA,103-8,103,NA,10,NA,0,10,oval,large,pink,16,2.5,11,7,NA,NA,NA
