Hs,Ht,Gst,Gprime_st,D,loc_id,gene,tops
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06181,yliI_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06181,yliI_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06187,cobC,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06187,gpmB,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06187,ugpC_16,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06193,rutB_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06199,fixL_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06199,sasA_12,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06211,yecS_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06211,yecS_5,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06213,occQ,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06284,ybaA_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06300,aroE_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06313,todT_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06316,tmoT_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06322,COQ3_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06337,rhtC_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06340,pgrR_8,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06343,occM_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06345,lutR_9,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06346,glnQ_6,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06352,occT,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06353,glnH_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06355,occR,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06358,galE_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06361,dnaN_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06363,hcnC,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06369,aldHT_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06371,apc4_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06375,cueO_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06377,apc3_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06702,cah_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06703,pel_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06703,pel,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06752,recD2_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06801,iorA_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06801,iorA_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06802,fixK_5,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06825,iorB_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06825,iorB_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06841,traG,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06842,COQ5_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06842,COQ5_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06848,bigR_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06848,blh_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06848,gloB_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06874,ycaC_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06888,noc_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06888,noc_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06898,lsrC_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06899,argI,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06899,argF_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06900,gsiC_7,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc06900,gsiC_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07031,trxC,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07172,nhaX,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07204,qseB_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07265,gsiD_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07273,lsrR_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07278,oppD_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07291,lsrD_2,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07296,lsrB_3,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07307,rip3_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07316,scmP_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07318,yknX,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07333,degP_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07334,qseC_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07348,lsrA,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07351,lsrK,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07355,ggt_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07358,eptA_1,0
0.4883720930232558,0.4941860465116279,0.01176470588235296,0.04545454545454553,0.02272727272727276,loc07370,xpkA_1,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06129,tycC_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06129,tycC_1,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06170,exuR_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06176,agpA_1,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06176,agpA_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06176,agpA_3,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06210,ohrA,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06220,hyi_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06354,glxR_3,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06357,dppB_8,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06366,ttuD_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06372,gsiA_9,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06875,sgrR_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06875,sgrR_3,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06884,alkJ_5,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06884,alkJ_6,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06894,ycjO_5,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06894,ycjP_3,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06901,ddpB,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc06901,dppB_7,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07243,ddpC_4,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07260,gsiD_4,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07286,ddpF,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07300,galS,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07301,msmX_3,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07336,allB_2,0
0.5271317829457364,0.5135658914728682,-0.02641509433962247,-0.11475409836065496,-0.05737704918032749,loc07340,gabD_3,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc05717,hmp_4,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc05719,xerD_3,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc05797,ydaP_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc07990,gdhA_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc07990,gdhA_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc07992,bmaC_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc07992,bmaC,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08012,phaA_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08058,iolG_5,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08058,desV,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08058,arnB_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08099,cmdD,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08153,ltrA_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08334,luxO,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08486,cpdR_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08593,rfbC_3,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08612,norR,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08622,scoB,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08654,dapH_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08667,epsL_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08677,degU_3,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08718,ssuC_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08726,ssuB_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08742,rmlA_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08756,rfbD_2,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08767,galE1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08775,algA,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08785,rffG,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08808,per,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08812,nylB,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08827,glmM_1,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08853,wzxE,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08873,yjcD,0
0.36434108527131776,0.3488372093023254,-0.0444444444444447,-0.14634146341463505,-0.04878048780487831,loc08878,recF_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05818,lgrD_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05818,dhbF,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05827,nusG_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05837,csoR,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05838,mdtD_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05839,oppD_7,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05839,oppF_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05852,thiG_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05859,lgrD,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05859,lgrB,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05859,lgrD_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05862,argE,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05863,cckA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05863,rcsC_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05865,dppA_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05865,dppA_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05865,hbpA_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05866,lhyD,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05866,allB,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05866,allB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05875,dmlR_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05876,davD_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05876,davD_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05878,hbpA_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05879,rspR_7,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05892,kaiC_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05892,kaiC_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05894,gltS_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05894,gltS_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05894,gltS,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05895,yecS_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05897,puuB_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05897,dadA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05897,puuB_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05897,dadA_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05897,puuB_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05898,msrP_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05898,msrP_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05903,malK_12,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05903,malK_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05904,nikB,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05909,frlD_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05910,ghrA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05910,ghrA_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05913,ytfF,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05913,ytfF_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05916,btuD_9,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05983,cysO,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc05987,ybaQ,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06000,pntM,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06001,fitB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06005,msrB_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06007,lrp_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06008,lrp_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06009,msrA3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06018,hisQ_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06020,dehH2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06021,ntaA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06022,yurK_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06026,fliY_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06027,fabI_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06028,fabG_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06029,artM_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06032,glnQ_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06033,tgnD_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06034,frlC,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06035,araQ_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06037,gsiD_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06041,ddpC_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06042,dmlR_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06043,ycjO_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06046,dapA_6,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06048,hcaR_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06054,pta_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06056,oppD_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06057,frlB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06058,acdS,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06059,tgnB_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06060,ttuC,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06063,ccpA_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06064,glpE,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06065,ackA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06070,abo_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06072,gatA_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06073,gabD_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06074,puuC,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06075,tgnC_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06078,dppA_5,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc06080,stcD_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07396,asd2_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07396,asd_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07396,asd2_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07415,cysD_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07415,cysD_4,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07442,ectB_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07443,cysNC_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07464,nemA_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07471,gltB_3,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07471,gltB_1,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07515,rpoN2_2,0
0.4573643410852713,0.4370155038759691,-0.046563192904656,-0.17999999999999872,-0.07499999999999951,loc07515,rpoN2_1,0
