replicon_type,gene,n
pSymB,group_5331,12
pSymB,group_5613,12
pSymB,group_5826,12
pSymB,gtaB_1,12
pSymB,iolG_3~~~iolG_14,12
pSymB,pgrR_2~~~pgrR_12~~~pgrR_13,12
chromosome,group_1258,11
chromosome,group_1505,11
chromosome,group_2242,11
chromosome,group_2875,11
chromosome,group_3267,11
chromosome,group_4006,11
chromosome,group_4048,11
chromosome,group_4831,11
chromosome,group_4975,11
chromosome,group_5167,11
chromosome,group_5245,11
chromosome,group_5412,11
chromosome,group_5617,11
chromosome,group_5618,11
chromosome,group_5730,11
chromosome,group_5745,11
chromosome,group_5746,11
chromosome,group_5890,11
chromosome,group_5891,11
chromosome,group_5989,11
chromosome,group_6027,11
chromosome,group_6040,11
chromosome,group_6086,11
chromosome,group_6106,11
chromosome,group_6130,11
chromosome,group_6142,11
chromosome,group_6229,11
chromosome,ilvA~~~trpB_2,11
chromosome,ltrA,11
chromosome,tlyC,11
chromosome,xerC_2,11
pSymA,btuD_7,11
pSymA,cah_2~~~cah_1,11
pSymA,coxM~~~coxM_2,11
pSymA,dauP~~~rdmC,11
pSymA,dnaE2_2~~~dnaE2_3~~~dnaE2_5~~~dnaE2_1~~~dnaE2_4,11
pSymA,fdhC_3,11
pSymA,group_1224,11
pSymA,group_158,11
pSymA,group_2241,11
pSymA,group_2726,11
pSymA,group_2976,11
pSymA,group_3175,11
pSymA,group_3268,11
pSymA,group_3839,11
pSymA,group_4147,11
pSymA,group_476,11
pSymA,group_4837,11
pSymA,group_4843,11
pSymA,group_5110,11
pSymA,group_5159,11
pSymA,group_5219,11
pSymA,group_5222,11
pSymA,group_5231,11
pSymA,group_527,11
pSymA,group_5363,11
pSymA,group_5391,11
pSymA,group_5495,11
pSymA,group_5610,11
pSymA,group_5650,11
pSymA,group_5701,11
pSymA,group_5910,11
pSymA,group_5919,11
pSymA,group_5923,11
pSymA,group_5935,11
pSymA,group_5963,11
pSymA,group_6002,11
pSymA,group_6052,11
pSymA,group_6053,11
pSymA,group_6067,11
pSymA,group_6077,11
pSymA,group_6088,11
pSymA,group_631,11
pSymA,group_6374,11
pSymA,group_910,11
pSymA,hcrA_2,11
pSymA,hisC_5~~~hisC_1,11
pSymA,hisD_1,11
pSymA,hmp_1~~~hmp_4,11
pSymA,iucD,11
pSymA,kduD_1,11
pSymA,lldD_1,11
pSymA,ndhS_2,11
pSymA,nepI_3,11
pSymA,osmW~~~osmV~~~btuD_19,11
pSymA,phnV,11
pSymA,potB_2,11
pSymA,rihA_1,11
pSymA,rutR_1~~~rutR_2,11
pSymA,sgrR_4~~~hbpA_1,11
pSymA,sugB_2~~~sugB_5,11
pSymA,tdcB_1~~~tdcB_2~~~trpB_1,11
pSymA,yjmD~~~gutB_2,11
pSymB,btsR~~~cheB_3,11
pSymB,group_2131,11
pSymB,group_3150,11
pSymB,group_4391,11
pSymB,group_5252,11
pSymB,group_5305,11
pSymB,group_5428,11
pSymB,group_5534,11
pSymB,group_5621,11
pSymB,group_5742,11
pSymB,guaD_2~~~guaD_1,11
pSymB,hdfR_1~~~hdfR_8,11
pSymB,kce_2~~~kce_1,11
pSymB,nasD_2~~~nasD_1~~~nasD,11
pSymB,paaZ_1~~~paaZ_2,11
pSymB,parE1_1,11
pSymB,rbsA_4~~~rbsA_5~~~btuD_11~~~mglA_9~~~rbsA_9~~~mglA_4,11
pSymB,rcsC_9~~~rcsC_12~~~rcsC_2~~~rcsC_13~~~rcsC_1~~~rcsC_14,11
pSymB,sgrR_1~~~hbpA_1,11
chromosome,dnaE2_3~~~dnaE2_4~~~dnaE2_1~~~dnaE2_2,10
chromosome,ftsH_1~~~ftsH_2,10
chromosome,group_1063,10
chromosome,group_1983,10
chromosome,group_2545,10
chromosome,group_3332,10
chromosome,group_4255,10
chromosome,group_4403,10
chromosome,group_4408,10
chromosome,group_4548,10
chromosome,group_5136,10
chromosome,group_5142,10
chromosome,group_5202,10
chromosome,group_5265,10
chromosome,group_5351,10
chromosome,group_5376,10
chromosome,group_5458,10
chromosome,group_5778,10
chromosome,group_5978,10
chromosome,group_6405,10
chromosome,group_6431,10
chromosome,group_871,10
chromosome,kdgR_2~~~kdgR_1,10
chromosome,murG_2~~~murG_1~~~murC,10
chromosome,rne,10
chromosome,rsmB_2~~~rsmB_1,10
pAcce,group_4151,10
pAcce,group_5224,10
pAcce,group_5443,10
pAcce,group_6038,10
pAcce,group_6273,10
pAcce,group_6354,10
pAcce,group_6367,10
pAcce,group_6373,10
pAcce,ros_4~~~ros_2~~~ros_3,10
pAcce,vdh,10
pSymA,aam,10
pSymA,abgT,10
pSymA,acpP_5~~~acpP_1,10
pSymA,algE2_1~~~cya_4,10
pSymA,calB,10
pSymA,ddl,10
pSymA,ddpF_1~~~gsiA_9,10
pSymA,eamA,10
pSymA,gabR_3,10
pSymA,group_107,10
pSymA,group_1127,10
pSymA,group_1214,10
pSymA,group_1287,10
pSymA,group_1360,10
pSymA,group_1461,10
pSymA,group_1475,10
pSymA,group_1561,10
pSymA,group_157,10
pSymA,group_1605,10
pSymA,group_1619,10
pSymA,group_1862,10
pSymA,group_1911,10
pSymA,group_1926,10
pSymA,group_2075,10
pSymA,group_212,10
pSymA,group_2130,10
pSymA,group_2185,10
pSymA,group_2539,10
pSymA,group_2768,10
pSymA,group_2829,10
pSymA,group_2849,10
pSymA,group_2919,10
pSymA,group_3071,10
pSymA,group_3072,10
pSymA,group_3174,10
pSymA,group_3216,10
pSymA,group_3244,10
pSymA,group_3292,10
pSymA,group_3310,10
pSymA,group_3399,10
pSymA,group_3672,10
pSymA,group_3693,10
pSymA,group_3716,10
pSymA,group_3822,10
pSymA,group_3867,10
pSymA,group_3883,10
pSymA,group_4040,10
pSymA,group_4083,10
pSymA,group_411,10
pSymA,group_4229,10
pSymA,group_4230,10
pSymA,group_4423,10
pSymA,group_456,10
pSymA,group_4560,10
pSymA,group_4634,10
pSymA,group_4656,10
pSymA,group_4691,10
pSymA,group_4752,10
pSymA,group_4810,10
pSymA,group_4865,10
pSymA,group_4891,10
pSymA,group_4963,10
pSymA,group_4979,10
pSymA,group_5011,10
pSymA,group_5094,10
pSymA,group_5131,10
pSymA,group_5140,10
pSymA,group_5198,10
pSymA,group_5273,10
pSymA,group_5364,10
pSymA,group_5368,10
pSymA,group_5383,10
pSymA,group_5410,10
pSymA,group_5475,10
pSymA,group_5550,10
pSymA,group_5571,10
pSymA,group_5601,10
pSymA,group_5704,10
pSymA,group_580,10
pSymA,group_5863,10
pSymA,group_592,10
pSymA,group_5943,10
pSymA,group_6063,10
pSymA,group_6133,10
pSymA,group_6197,10
pSymA,group_6207,10
pSymA,group_6215,10
pSymA,group_6255,10
pSymA,group_6315,10
pSymA,group_6349,10
pSymA,group_6364,10
pSymA,group_6383,10
pSymA,group_6390,10
pSymA,group_6428,10
pSymA,group_726,10
pSymA,group_762,10
pSymA,group_804,10
pSymA,gsiC_8,10
pSymA,gsiD_8,10
pSymA,hdfR_5~~~gcvA_14,10
pSymA,iucA,10
pSymA,kamA_1~~~kamA_2,10
pSymA,msrP_2~~~msrP_1,10
pSymA,nadK_1,10
pSymA,ohrR_1,10
pSymA,pepT_2,10
pSymA,pgrR_12~~~pgrR_13~~~pgrR_11~~~pgrR_5,10
pSymA,purK_1,10
pSymA,slmA,10
pSymA,tetR_1,10
pSymA,xerC_12~~~xerC_4,10
pSymA,xerC_2~~~xerC_8,10
pSymA,ycaC_2,10
pSymB,araE_2~~~araE_1~~~araE,10
pSymB,dadD,10
pSymB,group_1727,10
pSymB,group_4734,10
pSymB,group_4939,10
pSymB,group_5186,10
pSymB,group_5206,10
pSymB,group_5554,10
pSymB,group_6085,10
pSymB,group_6138,10
pSymB,group_6254,10
pSymB,kpsM_1,10
pSymB,kpsT,10
pSymB,lldD_2~~~lldD_3,10
pSymB,oppD_1~~~yejF_1~~~yejF_2,10
pSymB,stcD_2~~~stcD~~~stcD_1~~~namA,10
pSymB,yiaO_2~~~yiaO_1,10
chromosome,atpF_1,9
chromosome,flgE,9
chromosome,fumC,9
chromosome,group_1347,9
chromosome,group_2657,9
chromosome,group_3337,9
chromosome,group_3719,9
chromosome,group_3990,9
chromosome,group_4248,9
chromosome,group_4947,9
chromosome,group_5064,9
chromosome,group_5075,9
chromosome,group_5103,9
chromosome,group_5306,9
chromosome,group_5500,9
chromosome,group_5568,9
chromosome,group_5805,9
chromosome,group_6168,9
chromosome,group_6206,9
chromosome,group_6421,9
chromosome,nanK_1~~~nagC_2,9
pAcce,group_4155,9
pAcce,group_6161,9
pAcce,group_6177,9
pAcce,group_6181,9
pAcce,group_6185,9
pAcce,group_6188,9
pAcce,mltF_1~~~mltF_2,9
pSymA,adhT_2,9
pSymA,alkJ_1,9
pSymA,arcB_1~~~ala~~~arcB_2,9
pSymA,arcD_1,9
pSymA,arcD_2,9
pSymA,cetB,9
pSymA,csoR,9
pSymA,dadD_1~~~mtaD,9
pSymA,dat_2~~~dat_3~~~dat_1,9
pSymA,dkgB_1,9
pSymA,etfA,9
pSymA,etfB,9
pSymA,fgd_2,9
pSymA,fixJ_3,9
pSymA,fixP_2~~~fixP_1~~~ccoP_2~~~ccoP~~~ccoP_1,9
pSymA,gabR_2~~~gabR_3~~~gabR_1,9
pSymA,group_1124,9
pSymA,group_1300,9
pSymA,group_1464,9
pSymA,group_1529,9
pSymA,group_1676,9
pSymA,group_1719,9
pSymA,group_1795,9
pSymA,group_1805,9
pSymA,group_1978,9
pSymA,group_2001,9
pSymA,group_2028,9
pSymA,group_203,9
pSymA,group_208,9
pSymA,group_2146,9
pSymA,group_2165,9
pSymA,group_2184,9
pSymA,group_2254,9
pSymA,group_2267,9
pSymA,group_230,9
pSymA,group_2369,9
pSymA,group_2551,9
pSymA,group_2592,9
pSymA,group_2616,9
pSymA,group_2617,9
pSymA,group_2641,9
pSymA,group_2669,9
pSymA,group_2769,9
pSymA,group_2838,9
pSymA,group_2844,9
pSymA,group_2845,9
pSymA,group_2846,9
pSymA,group_2881,9
pSymA,group_302,9
pSymA,group_3359,9
pSymA,group_3380,9
pSymA,group_3405,9
pSymA,group_3564,9
pSymA,group_3713,9
pSymA,group_3747,9
pSymA,group_3759,9
pSymA,group_3831,9
pSymA,group_3992,9
pSymA,group_4077,9
pSymA,group_4151,9
pSymA,group_4161,9
pSymA,group_4174,9
pSymA,group_4176,9
pSymA,group_4178,9
pSymA,group_4231,9
pSymA,group_4247,9
pSymA,group_4366,9
pSymA,group_4445,9
pSymA,group_4454,9
pSymA,group_4461,9
pSymA,group_4507,9
pSymA,group_4566,9
pSymA,group_4575,9
pSymA,group_4731,9
pSymA,group_4739,9
pSymA,group_481,9
pSymA,group_4968,9
pSymA,group_5006,9
pSymA,group_5014,9
pSymA,group_5068,9
pSymA,group_5144,9
pSymA,group_5224,9
pSymA,group_533,9
pSymA,group_5403,9
pSymA,group_5426,9
pSymA,group_5446,9
pSymA,group_5456,9
pSymA,group_5502,9
pSymA,group_5537,9
pSymA,group_5638,9
pSymA,group_5657,9
pSymA,group_5709,9
pSymA,group_5712,9
pSymA,group_5768,9
pSymA,group_5800,9
pSymA,group_5859,9
pSymA,group_5874,9
pSymA,group_5941,9
pSymA,group_5957,9
pSymA,group_5967,9
pSymA,group_6056,9
pSymA,group_6073,9
pSymA,group_6175,9
pSymA,group_6199,9
pSymA,group_6202,9
pSymA,group_6238,9
pSymA,group_6239,9
pSymA,group_6252,9
pSymA,group_6379,9
pSymA,group_641,9
pSymA,group_6449,9
pSymA,group_742,9
pSymA,group_775,9
pSymA,group_849,9
pSymA,group_940,9
pSymA,group_985,9
pSymA,hmp_5~~~hmp_1~~~hmp_3,9
pSymA,hyuA_1~~~hyuA_3,9
pSymA,idnO,9
pSymA,iolG_14~~~iolG_11,9
pSymA,kup_4~~~kup_7,9
pSymA,menB_1,9
pSymA,mmgC,9
pSymA,mtgB_6~~~mtgB_1~~~mtgB_4~~~mtgB_2~~~mtgB_5,9
pSymA,nagR_2~~~nagR_3,9
pSymA,nicS_1~~~nicS_2,9
pSymA,paoB_4,9
pSymA,pgrR_12,9
pSymA,pld1_1,9
pSymA,ropA_3,9
pSymA,snaC,9
pSymA,spuC_5~~~spuC_2~~~spuC_4,9
pSymA,tdh_1,9
pSymA,tdiR~~~todT_3~~~tdiR_1,9
pSymA,tqsA_1,9
pSymA,trkI_1,9
pSymA,trxB_3,9
pSymA,ttuD_2~~~ttuD_1,9
pSymA,vdh,9
pSymA,xylH_3~~~rbsC_1,9
pSymB,apnL~~~apsD_3~~~iolG_4~~~apsD_2~~~iolG_11,9
pSymB,cusB,9
pSymB,group_1444,9
pSymB,group_1715,9
pSymB,group_3341,9
pSymB,group_3988,9
pSymB,group_4467,9
pSymB,group_5246,9
pSymB,group_5985,9
pSymB,group_6214,9
pSymB,group_6280,9
pSymB,group_6281,9
pSymB,group_6314,9
pSymB,group_6406,9
pSymB,gshB_1~~~gshB_2,9
pSymB,kdsD_2~~~kdsD_1,9
pSymB,prsE_2~~~prsE_4~~~prsE_5,9
chromosome,group_1763,8
chromosome,group_1806,8
chromosome,group_2718,8
chromosome,group_2971,8
chromosome,group_3584,8
chromosome,group_4002,8
chromosome,group_4004,8
chromosome,group_4037,8
chromosome,group_4042,8
chromosome,group_4052,8
chromosome,group_4085,8
chromosome,group_4648,8
chromosome,group_4895,8
chromosome,group_5087,8
chromosome,group_5114,8
chromosome,group_5258,8
chromosome,group_5769,8
chromosome,group_5840,8
chromosome,group_5924,8
chromosome,group_6020,8
chromosome,group_6219,8
chromosome,group_6380,8
chromosome,group_6381,8
chromosome,group_6395,8
chromosome,group_6432,8
chromosome,group_6433,8
chromosome,livF_2~~~btuD_9~~~artM_1,8
chromosome,menE_1~~~menE_2,8
chromosome,nusG_1,8
chromosome,pgl,8
pAcce,group_6170,8
pSymA,aatB_2,8
pSymA,acdS,8
pSymA,apc3,8
pSymA,apc4,8
pSymA,arcA_1~~~arcA_2~~~arcA_3,8
pSymA,argT_2,8
pSymA,artQ_2~~~hisQ_3,8
pSymA,aspT_1,8
pSymA,aspT_2,8
pSymA,carA_3~~~carA_1,8
pSymA,cmpR_1,8
pSymA,cobC,8
pSymA,copA_1~~~copA_2~~~kdpB_2~~~kdpB_1,8
pSymA,cypM,8
pSymA,dauR_2,8
pSymA,dctM_5~~~dctM_2~~~dctM_1,8
pSymA,fabF_2~~~fabF_3~~~fabF_1,8
pSymA,fdhE_2~~~fdhE_1~~~fdhE,8
pSymA,garR_2,8
pSymA,glnH_2,8
pSymA,glnQ_4~~~glnQ_5,8
pSymA,glnQ_6,8
pSymA,gno_2,8
pSymA,gntK_1,8
pSymA,group_1013,8
pSymA,group_1153,8
pSymA,group_1180,8
pSymA,group_1210,8
pSymA,group_1301,8
pSymA,group_1384,8
pSymA,group_145,8
pSymA,group_1479,8
pSymA,group_1533,8
pSymA,group_1654,8
pSymA,group_1770,8
pSymA,group_180,8
pSymA,group_1808,8
pSymA,group_1876,8
pSymA,group_1925,8
pSymA,group_1936,8
pSymA,group_2002,8
pSymA,group_2029,8
pSymA,group_2030,8
pSymA,group_204,8
pSymA,group_2040,8
pSymA,group_2372,8
pSymA,group_2413,8
pSymA,group_2466,8
pSymA,group_2672,8
pSymA,group_2941,8
pSymA,group_3066,8
pSymA,group_308,8
pSymA,group_3291,8
pSymA,group_3362,8
pSymA,group_3401,8
pSymA,group_3450,8
pSymA,group_3485,8
pSymA,group_3826,8
pSymA,group_3858,8
pSymA,group_387,8
pSymA,group_4004,8
pSymA,group_4015,8
pSymA,group_4135,8
pSymA,group_4155,8
pSymA,group_4234,8
pSymA,group_4238,8
pSymA,group_4242,8
pSymA,group_4284,8
pSymA,group_4288,8
pSymA,group_4307,8
pSymA,group_4550,8
pSymA,group_4568,8
pSymA,group_4645,8
pSymA,group_4646,8
pSymA,group_4695,8
pSymA,group_4718,8
pSymA,group_4758,8
pSymA,group_4790,8
pSymA,group_4811,8
pSymA,group_4838,8
pSymA,group_489,8
pSymA,group_4922,8
pSymA,group_4992,8
pSymA,group_5026,8
pSymA,group_5044,8
pSymA,group_5158,8
pSymA,group_5233,8
pSymA,group_5234,8
pSymA,group_5241,8
pSymA,group_528,8
pSymA,group_5341,8
pSymA,group_5384,8
pSymA,group_5385,8
pSymA,group_5398,8
pSymA,group_5401,8
pSymA,group_5439,8
pSymA,group_5443,8
pSymA,group_5450,8
pSymA,group_5528,8
pSymA,group_5548,8
pSymA,group_5574,8
pSymA,group_5695,8
pSymA,group_5787,8
pSymA,group_5801,8
pSymA,group_5802,8
pSymA,group_5803,8
pSymA,group_5817,8
pSymA,group_5873,8
pSymA,group_5916,8
pSymA,group_5917,8
pSymA,group_5939,8
pSymA,group_5958,8
pSymA,group_6003,8
pSymA,group_6066,8
pSymA,group_6116,8
pSymA,group_6143,8
pSymA,group_615,8
pSymA,group_6156,8
pSymA,group_6164,8
pSymA,group_626,8
pSymA,group_6345,8
pSymA,group_6360,8
pSymA,group_6373,8
pSymA,group_6378,8
pSymA,group_6416,8
pSymA,group_6418,8
pSymA,group_6441,8
pSymA,group_6442,8
pSymA,group_6454,8
pSymA,group_647,8
pSymA,group_683,8
pSymA,group_704,8
pSymA,group_718,8
pSymA,group_754,8
pSymA,group_761,8
pSymA,group_791,8
pSymA,group_838,8
pSymA,group_869,8
pSymA,group_928,8
pSymA,hisN_2,8
pSymA,idnD_1,8
pSymA,iolG_1~~~apsD_1,8
pSymA,lsrA_1~~~araG_1~~~lsrA_2,8
pSymA,lutR_5,8
pSymA,malT_2~~~malT_1,8
pSymA,mglA_2,8
pSymA,nimR_1,8
pSymA,nirK,8
pSymA,occM,8
pSymA,occM_1~~~yecS_2,8
pSymA,paoC_2~~~paoC_3~~~paoC_4,8
pSymA,pksS_2~~~penM,8
pSymA,rcsC_8,8
pSymA,ros_4~~~ros_2~~~ros_3,8
pSymA,thiG_2~~~thiG_1,8
pSymA,thrC_2,8
pSymA,tmoT_3,8
pSymA,trxB_1~~~trxB_2,8
pSymA,vdh_2,8
pSymA,yecS_1~~~yecS_5,8
pSymA,yecS_4,8
pSymA,yfdE_1~~~smtB,8
pSymB,alkJ_2~~~alkJ_4~~~alkJ_1~~~alkJ_5,8
pSymB,fitB_4,8
pSymB,group_1943,8
pSymB,group_2216,8
pSymB,group_3231,8
pSymB,group_3469,8
pSymB,group_3596,8
pSymB,group_3741,8
pSymB,group_3742,8
pSymB,group_3991,8
pSymB,group_4264,8
pSymB,group_4754,8
pSymB,group_4798,8
pSymB,group_5375,8
pSymB,group_5455,8
pSymB,group_6240,8
pSymB,mtrR,8
pSymB,novN,8
pSymB,parE1_1~~~parE1,8
pSymB,tauR_1~~~tauR_2~~~tauR,8
pSymB,ycjP_3~~~sugA_2~~~sugA_4,8
pSymB,ywqD,8
chromosome,accC,7
chromosome,group_1206,7
chromosome,group_1480,7
chromosome,group_1562,7
chromosome,group_1713,7
chromosome,group_1722,7
chromosome,group_1723,7
chromosome,group_2107,7
chromosome,group_2436,7
chromosome,group_2552,7
chromosome,group_2565,7
chromosome,group_2630,7
chromosome,group_2851,7
chromosome,group_2994,7
chromosome,group_330,7
chromosome,group_3430,7
chromosome,group_3431,7
chromosome,group_3467,7
chromosome,group_3754,7
chromosome,group_3987,7
chromosome,group_3989,7
chromosome,group_4007,7
chromosome,group_4892,7
chromosome,group_5153,7
chromosome,group_5212,7
chromosome,group_5870,7
chromosome,group_6025,7
chromosome,group_6041,7
chromosome,group_6264,7
chromosome,group_6267,7
chromosome,group_6269,7
chromosome,group_6312,7
chromosome,group_6318,7
chromosome,group_6334,7
chromosome,group_6341,7
chromosome,group_6404,7
chromosome,group_6450,7
chromosome,hcaD~~~cndC1~~~thcD,7
chromosome,mnhC1~~~ndhB_1,7
chromosome,pgrR_11~~~pgrR_6~~~pgrR_5,7
pAcce,QRSL1,7
pAcce,acpP_5~~~acpP_1,7
pAcce,arcA_1~~~arcA_2,7
pAcce,argB_2,7
pAcce,argO,7
pAcce,bepA_1~~~bepA_6,7
pAcce,camC,7
pAcce,groS1_1,7
pAcce,group_1293,7
pAcce,group_1329,7
pAcce,group_1614,7
pAcce,group_2146,7
pAcce,group_2157,7
pAcce,group_2659,7
pAcce,group_2669,7
pAcce,group_2719,7
pAcce,group_2804,7
pAcce,group_3350,7
pAcce,group_3401,7
pAcce,group_3468,7
pAcce,group_3485,7
pAcce,group_3550,7
pAcce,group_361,7
pAcce,group_3727,7
pAcce,group_405,7
pAcce,group_4092,7
pAcce,group_4157,7
pAcce,group_4163,7
pAcce,group_4166,7
pAcce,group_4168,7
pAcce,group_4234,7
pAcce,group_4238,7
pAcce,group_4243,7
pAcce,group_4245,7
pAcce,group_4277,7
pAcce,group_4278,7
pAcce,group_4410,7
pAcce,group_4587,7
pAcce,group_4644,7
pAcce,group_4645,7
pAcce,group_4733,7
pAcce,group_4873,7
pAcce,group_4922,7
pAcce,group_4951,7
pAcce,group_5006,7
pAcce,group_5014,7
pAcce,group_5151,7
pAcce,group_5158,7
pAcce,group_518,7
pAcce,group_5192,7
pAcce,group_5203,7
pAcce,group_5219,7
pAcce,group_5233,7
pAcce,group_5239,7
pAcce,group_525,7
pAcce,group_5277,7
pAcce,group_5398,7
pAcce,group_5402,7
pAcce,group_5403,7
pAcce,group_5439,7
pAcce,group_5444,7
pAcce,group_5460,7
pAcce,group_5461,7
pAcce,group_5469,7
pAcce,group_5584,7
pAcce,group_5718,7
pAcce,group_5731,7
pAcce,group_5781,7
pAcce,group_5786,7
pAcce,group_5801,7
pAcce,group_5802,7
pAcce,group_5803,7
pAcce,group_5874,7
pAcce,group_5910,7
pAcce,group_5921,7
pAcce,group_5939,7
pAcce,group_5946,7
pAcce,group_6056,7
pAcce,group_6223,7
pAcce,group_6306,7
pAcce,group_6345,7
pAcce,group_6398,7
pAcce,group_6413,7
pAcce,group_6423,7
pAcce,group_6425,7
pAcce,group_6427,7
pAcce,group_645,7
pAcce,group_927,7
pAcce,hisQ_3,7
pAcce,kce_2,7
pAcce,malT_2~~~malT_1,7
pAcce,noc_3~~~noc_1,7
pAcce,occM_1,7
pAcce,ompR_4,7
pAcce,pel_1~~~pel_2,7
pAcce,ros_4~~~ros_5,7
pAcce,tgnB_2,7
pAcce,thiG_2~~~thiG_1,7
pAcce,traC~~~traC_1,7
pAcce,vdh_2,7
pAcce,virB2_2~~~virB2_1,7
pAcce,virB3_2,7
pAcce,virB4_2,7
pAcce,virB5_2,7
pAcce,virB9_2,7
pAcce,virD4,7
pSymA,COQ3_3~~~COQ3_2,7
pSymA,aldHT_1~~~gucD~~~aldHT,7
pSymA,alsT_2~~~alsT_3,7
pSymA,artM_1,7
pSymA,bepF_2~~~bepF_4,7
pSymA,bepG_1~~~bepG_2,7
pSymA,copA_2,7
pSymA,dapA_2,7
pSymA,dppB_1~~~dppB_2,7
pSymA,dppB_2,7
pSymA,dppE_2~~~gsiB_1,7
pSymA,egtB,7
pSymA,fccB,7
pSymA,fixN_4,7
pSymA,frcA_5~~~frcA_6,7
pSymA,gcvA_3~~~gcvA_11~~~gcvA_9,7
pSymA,gltK,7
pSymA,gpr_1~~~iolS~~~yajO_4~~~yajO_6,7
pSymA,group_1042,7
pSymA,group_1216,7
pSymA,group_1302,7
pSymA,group_1432,7
pSymA,group_144,7
pSymA,group_1590,7
pSymA,group_1614,7
pSymA,group_1829,7
pSymA,group_2005,7
pSymA,group_2051,7
pSymA,group_231,7
pSymA,group_2478,7
pSymA,group_2686,7
pSymA,group_2868,7
pSymA,group_3524,7
pSymA,group_3825,7
pSymA,group_388,7
pSymA,group_3892,7
pSymA,group_4002,7
pSymA,group_4008,7
pSymA,group_4009,7
pSymA,group_4016,7
pSymA,group_4073,7
pSymA,group_4177,7
pSymA,group_4392,7
pSymA,group_4418,7
pSymA,group_4529,7
pSymA,group_4748,7
pSymA,group_4813,7
pSymA,group_4836,7
pSymA,group_4951,7
pSymA,group_4953,7
pSymA,group_4955,7
pSymA,group_504,7
pSymA,group_5069,7
pSymA,group_5077,7
pSymA,group_5151,7
pSymA,group_5160,7
pSymA,group_5226,7
pSymA,group_5227,7
pSymA,group_5240,7
pSymA,group_5287,7
pSymA,group_5294,7
pSymA,group_5356,7
pSymA,group_5434,7
pSymA,group_5457,7
pSymA,group_5463,7
pSymA,group_5466,7
pSymA,group_5479,7
pSymA,group_5547,7
pSymA,group_5572,7
pSymA,group_5582,7
pSymA,group_5584,7
pSymA,group_5664,7
pSymA,group_5731,7
pSymA,group_5827,7
pSymA,group_5875,7
pSymA,group_5881,7
pSymA,group_6038,7
pSymA,group_6118,7
pSymA,group_6357,7
pSymA,group_6358,7
pSymA,group_6367,7
pSymA,group_642,7
pSymA,group_661,7
pSymA,group_678,7
pSymA,group_926,7
pSymA,gsiC_14,7
pSymA,hbpA_4~~~hbpA_2,7
pSymA,hemA_1,7
pSymA,hutH_3~~~hutH_2,7
pSymA,iolE_3,7
pSymA,ipdC,7
pSymA,lsrC_2~~~lsrC_3,7
pSymA,mltF,7
pSymA,oppD_6~~~oppD_3,7
pSymA,ped,7
pSymA,rebD,7
pSymA,rhaR_2~~~rhaR_7,7
pSymA,tehA,7
pSymA,ugpC_12~~~msmX_1~~~sugC_2~~~sugC_4~~~sugC_3~~~sugC_1,7
pSymA,xylH_1~~~xylH_3,7
pSymA,yecS_1,7
pSymA,yghA~~~hcaB_5~~~hcaB_6~~~ydaD_2,7
pSymB,ade2~~~rihB~~~rihB_1~~~rihB_2~~~ade_2,7
pSymB,betB_1~~~betB_5~~~betB_8~~~betB_7,7
pSymB,btuD_20~~~malK_10~~~btuD_7~~~malK_7,7
pSymB,dppB_1~~~dppB_2,7
pSymB,group_1162,7
pSymB,group_1494,7
pSymB,group_2520,7
pSymB,group_3046,7
pSymB,group_3163,7
pSymB,group_3657,7
pSymB,group_3996,7
pSymB,group_4009,7
pSymB,group_4015,7
pSymB,group_4048,7
pSymB,group_4492,7
pSymB,group_48,7
pSymB,group_4821,7
pSymB,group_5050,7
pSymB,group_5173,7
pSymB,group_5404,7
pSymB,group_6079,7
pSymB,group_6261,7
pSymB,group_811,7
pSymB,hbpA_3,7
pSymB,legI,7
pSymB,leuE,7
pSymB,mshA_6~~~mshA_17~~~mshA_9~~~mshA_10~~~mshA_7,7
pSymB,neuA,7
pSymB,paoC_1~~~paoB_4~~~paoB_3~~~paoB_1,7
pSymB,prsD_2,7
pSymB,siaA,7
chromosome,bepC_1~~~bepC,6
chromosome,cca,6
chromosome,cheY_1~~~cheB_2~~~cheB_1~~~cheB_3,6
chromosome,group_3708,6
chromosome,group_3996,6
chromosome,group_3998,6
chromosome,group_4062,6
chromosome,group_4148,6
chromosome,group_4416,6
chromosome,group_4662,6
chromosome,group_4741,6
chromosome,group_5073,6
chromosome,group_5457,6
chromosome,group_5643,6
chromosome,group_5761,6
chromosome,group_6096,6
chromosome,group_6246,6
chromosome,group_6313,6
chromosome,group_6322,6
chromosome,group_6332,6
chromosome,group_6333,6
chromosome,group_6335,6
chromosome,group_6336,6
chromosome,group_6389,6
chromosome,group_6400,6
chromosome,group_755,6
chromosome,gspK~~~nagR_2,6
chromosome,kefB~~~kefC_2~~~kefC_1,6
chromosome,rluC~~~crcB,6
chromosome,sgrR_2~~~sgrR_4,6
chromosome,ywlC,6
pAcce,corA_3~~~corA_1,6
pAcce,dipZ_2,6
pAcce,ftsP_1,6
pAcce,gabR_2~~~gabR_3~~~gabR_1,6
pAcce,group_1155,6
pAcce,group_1163,6
pAcce,group_1246,6
pAcce,group_1317,6
pAcce,group_1679,6
pAcce,group_1864,6
pAcce,group_2186,6
pAcce,group_2308,6
pAcce,group_2309,6
pAcce,group_2324,6
pAcce,group_2485,6
pAcce,group_2503,6
pAcce,group_2783,6
