Hs,Ht,Gst,Gprime_st,D,loc_id,gene
0,0,NA,NA,0,loc00461,group_5535
0,0,NA,NA,0,loc00462,group_5534
0,0,NA,NA,0,loc00463,group_5533
0,0,NA,NA,0,loc00464,group_5532
0,0,NA,NA,0,loc00465,lutR_9~~~lutR_2
0,0,NA,NA,0,loc00466,frcA_6~~~frcA_5
0,0,NA,NA,0,loc00467,group_5529
0,0,NA,NA,0,loc00468,comC
0,0,NA,NA,0,loc00469,mshA_6~~~mshA_17~~~mshA_9~~~mshA_10~~~mshA_7
0,0,NA,NA,0,loc00470,cya_2~~~cya_3~~~cya_4
0,0,NA,NA,0,loc00471,fdoG_1
0,0,NA,NA,0,loc00472,group_5527
0,0,NA,NA,0,loc00473,group_5526
0,0,NA,NA,0,loc00474,xlnD
0,0,NA,NA,0,loc00475,nimR~~~nimR_2
0,0,NA,NA,0,loc00476,thiE_2~~~thiE_1
0,0,NA,NA,0,loc00477,acyP
0,0,NA,NA,0,loc00478,idnD_2~~~idnD_1
0,0,NA,NA,0,loc00479,group_5521
0,0,NA,NA,0,loc00480,group_5520
0,0,NA,NA,0,loc00481,pglF
0,0,NA,NA,0,loc00482,group_5519
0,0,NA,NA,0,loc00483,rfbG
0,0,NA,NA,0,loc00484,yihS
0,0,NA,NA,0,loc00485,group_5516
0,0,NA,NA,0,loc00486,group_5514
0,0,NA,NA,0,loc00487,rhaR_8~~~rhaR_2
0,0,NA,NA,0,loc00488,ompR_3~~~ompR_1
0,0,NA,NA,0,loc00489,group_5513
0,0,NA,NA,0,loc00490,yyaP~~~yyaP_1~~~yyaP_2
0,0,NA,NA,0,loc00491,yiaM_1~~~yiaM_2
0,0,NA,NA,0,loc00492,dapA_5~~~dapA_2
0,0,NA,NA,0,loc00493,mshA_9~~~mshA_8
0,0,NA,NA,0,loc00494,group_5512
0,0,NA,NA,0,loc00495,group_5511
0,0,NA,NA,0,loc00496,group_5510
0,0,NA,NA,0,loc00497,group_5509
0,0,NA,NA,0,loc00498,group_5508
0,0,NA,NA,0,loc00499,nodD2_3~~~nodD2_4~~~nodD2_5~~~nodD2_1
0,0,NA,NA,0,loc00500,gltI
0,0,NA,NA,0,loc00501,nosF
0,0,NA,NA,0,loc00502,btuD_19~~~btuD_3
0,0,NA,NA,0,loc00503,PAD1~~~ubiX
0,0,NA,NA,0,loc00504,kdpD
0,0,NA,NA,0,loc00505,group_5505
0,0,NA,NA,0,loc00506,group_5504
0,0,NA,NA,0,loc00507,group_5503
0,0,NA,NA,0,loc00508,rfbF_2~~~rfbF_1
0,0,NA,NA,0,loc00509,fixN_4~~~fixN_5~~~fixN_2~~~fixN_3
0,0,NA,NA,0,loc00510,bicA
0,0,NA,NA,0,loc00511,ydhP_2~~~ydhP_1
0,0,NA,NA,0,loc00512,group_5498
0,0,NA,NA,0,loc00513,group_5497
0,0,NA,NA,0,loc00514,rip3
0,0,NA,NA,0,loc00515,nadC
0,0,NA,NA,0,loc00516,dmlR_12~~~dmlR_13
